Iteration	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
24940	-18.66729	-17.03466	-1.632632	0.09122658	0.8145543	0.2611671	7.598083	9.411225
24950	-17.05278	-15.59023	-1.462546	0.0744135	0.7744549	0.3147715	9.314804	9.504796
24960	-17.08704	-15.9282	-1.158847	0.07156709	0.7660277	0.2467927	9.685278	9.900282
24970	-18.15158	-16.16001	-1.991566	0.0924621	0.8169721	0.3642632	7.496555	9.191583
24980	-19.91456	-17.69636	-2.218195	0.1011181	0.8323486	0.3802491	6.854831	8.450675
24990	-19.27144	-18.19696	-1.074474	0.07360578	0.7721209	0.2172211	9.417022	9.998229
25000	-22.99518	-18.41102	-4.584161	0.2025227	0.9160746	0.4710617	3.422565	8.137016
25010	-17.07014	-15.78364	-1.286502	0.06708511	0.7515303	0.3083734	10.33235	9.618596
25020	-17.90414	-16.60714	-1.297	0.06108099	0.7293834	0.3539718	11.348	9.899467
25030	-16.91142	-15.52039	-1.391026	0.07164084	0.7662534	0.3108041	9.675308	9.711671
25040	-21.86919	-18.64803	-3.221163	0.1379027	0.876784	0.4749579	5.026351	9.103167
25050	-18.59529	-16.17673	-2.418563	0.1177083	0.8557433	0.3267354	5.888687	8.751962
25060	-17.68357	-15.96791	-1.715657	0.0905025	0.8131087	0.2881699	7.658873	8.969494
25070	-20.66973	-17.69291	-2.976823	0.1290035	0.8683112	0.4493157	5.373087	8.34359
25080	-16.8712	-15.6241	-1.247104	0.0644198	0.7421152	0.3137106	10.75985	9.909075
25090	-19.70112	-17.61798	-2.083143	0.107377	0.8419938	0.2908941	6.455266	9.221741
25100	-19.62179	-17.14417	-2.477616	0.1134076	0.8503152	0.379731	6.111997	8.444161
25110	-17.2602	-16.032	-1.228197	0.07059161	0.7630056	0.2700477	9.819115	9.382694
25120	-19.98747	-16.94807	-3.039404	0.1353093	0.8744287	0.4184249	5.122685	8.436615
25130	-18.35947	-17.44312	-0.9163464	0.05613578	0.7083553	0.2686744	12.34769	9.742499
25140	-20.9758	-18.72943	-2.246371	0.08979251	0.8116703	0.497368	7.719432	8.974174
25150	-18.54253	-16.1419	-2.400626	0.1157553	0.853327	0.3345065	5.98804	8.713768
25160	-19.18533	-16.81075	-2.374581	0.1042059	0.8372459	0.4164174	6.651705	8.99198
25170	-19.25667	-17.48693	-1.769742	0.07727905	0.78239	0.4027181	8.969406	9.082197
25180	-20.95544	-18.9461	-2.009334	0.09367062	0.8192794	0.3614054	7.399836	8.3488
25190	-16.56527	-15.32713	-1.238134	0.07000116	0.7611415	0.2761833	9.901938	9.809413
25200	-18.64758	-16.96181	-1.685764	0.081459	0.793074	0.3388508	8.509154	9.843378
25210	-17.92086	-16.50672	-1.414141	0.07456593	0.7748904	0.2989295	9.295762	9.122186
25220	-20.07295	-18.47144	-1.601509	0.0962016	0.8239352	0.2277999	7.205153	9.207358
25230	-17.39248	-16.33103	-1.061443	0.06789544	0.7542706	0.242029	10.20904	9.509207
25240	-18.12643	-16.19546	-1.930973	0.08924357	0.8105436	0.3670802	7.766914	9.091018
25250	-21.69507	-19.30456	-2.390509	0.09340046	0.8187685	0.5321405	7.42124	9.208796
25260	-16.8926	-15.62261	-1.269988	0.06504712	0.7443884	0.3167279	10.65608	9.949414
25270	-17.50882	-16.14099	-1.36783	0.06789357	0.7542644	0.3288112	10.20932	9.52977
25280	-23.39283	-21.71714	-1.675691	0.07007061	0.7613621	0.4271555	9.892124	8.419978
25290	-18.50611	-16.94003	-1.56608	0.06970032	0.7601813	0.3858293	9.944677	9.974878
25300	-22.78244	-18.1144	-4.668035	0.1962957	0.9134126	0.5846423	3.531138	8.440024
25310	-16.63213	-15.35225	-1.279883	0.07098059	0.7642192	0.2820349	9.765306	9.778606
25320	-19.19633	-17.37725	-1.819082	0.07841965	0.785406	0.412969	8.838947	9.704702
25330	-17.05573	-15.9137	-1.142032	0.06303688	0.7369741	0.2908317	10.9959	9.706058
25340	-16.4227	-15.28225	-1.140454	0.06720764	0.7519482	0.2657786	10.31352	9.856726
25350	-18.25684	-16.50124	-1.7556	0.09252039	0.8170847	0.2873423	7.491831	9.382319
25360	-17.79547	-16.17427	-1.621194	0.09025915	0.812618	0.263552	7.679523	9.051904
25370	-16.53772	-15.3413	-1.196421	0.06617299	0.7483789	0.2873169	10.47478	9.835399
25380	-17.87198	-15.92516	-1.946817	0.09981215	0.8301906	0.2980197	6.944517	8.96808
25390	-17.12323	-16.22238	-0.9008501	0.06454597	0.7425753	0.2213046	10.73881	9.830429
25400	-16.73065	-15.57822	-1.15243	0.06908931	0.7582096	0.258452	10.03263	9.61146
25410	-19.42705	-18.13765	-1.289401	0.05593564	0.7074442	0.3918197	12.39187	9.899811
25420	-16.97039	-15.79638	-1.174016	0.06117078	0.7297404	0.3124134	11.33134	9.951293
25430	-18.85996	-16.42771	-2.432251	0.1159009	0.8535099	0.3441892	5.980516	8.582841
25440	-18.39333	-17.38689	-1.006442	0.05260419	0.6915205	0.3168842	13.17665	9.991694
25450	-18.25905	-16.55583	-1.703219	0.08635268	0.8043924	0.3108067	8.026933	9.613452
25460	-20.26467	-17.37292	-2.891748	0.1295422	0.8688568	0.4079805	5.350742	9.009461
25470	-18.93909	-17.1747	-1.764384	0.08551512	0.802539	0.3363355	8.105552	9.758364
25480	-18.97571	-17.62626	-1.349452	0.05875587	0.7198405	0.3919003	11.79707	9.942971
25490	-20.52907	-17.08066	-3.448412	0.1523114	0.8884212	0.4390982	4.550856	8.75593
25500	-17.53673	-16.19369	-1.343037	0.08058769	0.7909287	0.2450156	8.601154	9.279616
25510	-16.36996	-15.26724	-1.102718	0.06599213	0.7477454	0.2626232	10.50348	9.917883
25520	-18.9299	-17.46954	-1.46036	0.06859375	0.7565886	0.3553689	10.10511	9.18666
25530	-17.1392	-15.64644	-1.492755	0.07514671	0.7765357	0.3194172	9.223919	9.644239
25540	-18.12343	-16.96343	-1.159997	0.05872378	0.7197046	0.3244833	11.80352	9.714898
25550	-19.65284	-17.38093	-2.271904	0.09681328	0.825026	0.4396078	7.159629	9.167017
25560	-17.07086	-15.62282	-1.448048	0.07565389	0.7779544	0.3021815	9.162082	9.364434
25570	-18.38239	-16.71313	-1.669259	0.08015418	0.7898458	0.3426614	8.647674	8.96653
25580	-17.55219	-16.01911	-1.533087	0.0809019	0.7917071	0.2943308	8.567749	9.659525
25590	-17.83775	-15.96611	-1.871637	0.09686629	0.82512	0.294268	7.155711	8.91455
25600	-20.28063	-17.49439	-2.786236	0.1191186	0.8574402	0.4580121	5.818964	8.968576
25610	-18.95439	-17.18409	-1.770298	0.0785272	0.7856863	0.3924097	8.826842	9.802431
25620	-18.7315	-16.68601	-2.045491	0.09233742	0.8167309	0.3854637	7.506677	9.338293
25630	-18.60078	-16.15576	-2.445016	0.1180831	0.8561982	0.332836	5.869994	8.771906
25640	-18.26563	-16.64955	-1.616082	0.07273996	0.7695692	0.3802753	9.529111	9.705031
25650	-20.23032	-18.04554	-2.184787	0.09281347	0.8176487	0.4386237	7.468175	8.656277
25660	-17.22264	-15.59485	-1.627797	0.08234502	0.7952136	0.3138112	8.417597	9.307986
25670	-20.59535	-17.78332	-2.812027	0.1323815	0.8716598	0.3546918	5.235983	9.031492
25680	-17.87152	-15.99031	-1.881212	0.09743034	0.8261133	0.2935643	7.114285	8.905206
25690	-18.0995	-16.89796	-1.201533	0.06177639	0.7321264	0.3170289	11.22026	9.542582
25700	-18.61299	-16.76854	-1.844448	0.08160991	0.7934414	0.3958526	8.493419	9.311204
25710	-16.7708	-15.4462	-1.324603	0.07424774	0.7739795	0.2751789	9.3356	9.675423
25720	-18.06748	-16.0122	-2.055285	0.1023718	0.8343711	0.3146031	6.770878	9.051758
25730	-16.60741	-15.5727	-1.03471	0.06704898	0.7514068	0.2399153	10.33792	9.893682
25740	-18.48159	-16.43293	-2.04866	0.09597504	0.8235279	0.3579617	7.222161	8.769467
25750	-18.75881	-17.67807	-1.08074	0.05803	0.716739	0.3042039	11.94463	9.557496
25760	-18.68839	-16.65522	-2.033169	0.09086998	0.813845	0.3927856	7.6279	9.279669
25770	-16.99311	-15.76884	-1.224268	0.06645786	0.7493708	0.2936499	10.42988	9.604564
25780	-16.7043	-15.44449	-1.25981	0.07096036	0.7641564	0.2765486	9.76809	9.861875
25790	-16.79674	-15.4229	-1.373839	0.07582016	0.7784159	0.2795808	9.141991	9.546291
25800	-19.05584	-16.6052	-2.450638	0.1195638	0.8579676	0.3243591	5.797299	8.557025
25810	-17.91638	-16.1587	-1.757676	0.08438469	0.7999842	0.3421979	8.214135	9.034939
25820	-17.41886	-16.11021	-1.308649	0.06771439	0.7536631	0.3110972	10.23634	9.474519
25830	-18.84216	-16.42381	-2.418342	0.1202517	0.8587751	0.3095002	5.764138	8.725131
25840	-17.26784	-15.75128	-1.51656	0.08181954	0.7939497	0.2839237	8.471658	9.1719
25850	-18.05261	-16.2768	-1.775805	0.09365083	0.8192421	0.2862573	7.401399	9.294658
25860	-18.5536	-16.11303	-2.44057	0.1164153	0.8541525	0.3432965	5.954089	8.740669
25870	-25.46478	-22.52719	-2.937593	0.108555	0.8436895	0.666748	6.385214	9.578571
25880	-18.14248	-16.59135	-1.551124	0.07310797	0.7706602	0.3535867	9.481143	9.994416
25890	-19.8935	-16.9054	-2.988102	0.1430295	0.8811914	0.3374352	4.846182	8.726612
25900	-18.20855	-16.50621	-1.702339	0.08048378	0.7906701	0.3517177	8.612259	9.04679
25910	-18.10161	-16.62322	-1.478389	0.0675732	0.7531875	0.3697552	10.25772	9.693298
25920	-19.36291	-17.40496	-1.957949	0.08735416	0.8065658	0.3925445	7.934907	8.761069
25930	-17.89308	-16.38376	-1.509319	0.07334332	0.7713529	0.3374204	9.45072	9.989491
25940	-16.9889	-15.6673	-1.321605	0.06684461	0.7507063	0.3210246	10.36953	9.877261
25950	-18.63052	-16.9507	-1.679816	0.07880494	0.7864072	0.3563562	8.795732	9.893561
25960	-17.21482	-15.97823	-1.236592	0.06762891	0.7533753	0.2899945	10.24927	9.483748
25970	-19.2632	-17.94702	-1.316178	0.05815958	0.7172971	0.3839017	11.91802	9.744974
25980	-17.31472	-16.20479	-1.109934	0.06386996	0.7400929	0.2767098	10.85248	9.582595
25990	-17.70075	-16.08924	-1.611504	0.0898518	0.8117912	0.2632767	7.714338	9.128579
26000	-17.17512	-16.13214	-1.042974	0.05865385	0.7194082	0.2890775	11.81759	9.871671
26010	-19.01066	-16.30768	-2.702983	0.1245569	0.8636306	0.3754946	5.564906	8.763912
26020	-20.06885	-16.75927	-3.309587	0.1540764	0.889698	0.3681327	4.498724	8.647703
26030	-19.87752	-18.63825	-1.239268	0.0830548	0.7968978	0.2096	8.345661	9.114371
26040	-16.4309	-15.30482	-1.126076	0.06445429	0.7422411	0.2777472	10.75409	9.897379
26050	-17.58052	-15.7876	-1.792918	0.09336571	0.8187026	0.2929652	7.424001	9.065345
26060	-18.18529	-16.52058	-1.664707	0.0818551	0.7940357	0.3290131	8.467978	9.741806
26070	-20.3577	-17.42539	-2.932315	0.1343115	0.8734984	0.3839775	5.160745	8.307934
26080	-17.4949	-15.79027	-1.704626	0.0892972	0.8106542	0.2923922	7.76225	9.280186
26090	-18.25865	-16.16939	-2.089257	0.09921835	0.8291915	0.3479994	6.986078	8.793858
26100	-17.25053	-16.45669	-0.7938352	0.06109428	0.7294363	0.2139559	11.34553	9.968307
26110	-19.91834	-17.69699	-2.221353	0.1135124	0.8504523	0.2932355	6.106355	9.126289
26120	-19.04581	-17.43269	-1.613119	0.08828759	0.8085506	0.2726018	7.851015	8.754887
26130	-16.94066	-15.52724	-1.413418	0.07403701	0.7733725	0.3020849	9.362171	9.473632
26140	-19.53697	-16.62428	-2.912686	0.1331372	0.872386	0.3860135	5.206262	8.491068
26150	-18.14865	-16.00997	-2.138677	0.1027125	0.8349125	0.3395001	6.748421	8.816135
26160	-19.14766	-16.40481	-2.74285	0.1291304	0.8684401	0.3546251	5.36781	8.571576
26170	-18.06073	-16.87877	-1.181957	0.07521476	0.776727	0.2337508	9.215574	9.843169
26180	-18.01716	-16.49617	-1.52099	0.07347733	0.7717456	0.3404122	9.433484	9.225591
26190	-16.56634	-15.3236	-1.242739	0.07037528	0.7623257	0.2752642	9.849299	9.717497
26200	-23.97331	-22.09019	-1.883116	0.08131931	0.7927329	0.4140042	8.523771	8.113233
26210	-20.06373	-17.92891	-2.134824	0.09317242	0.818335	0.4140812	7.439403	9.585124
26220	-18.82795	-16.79014	-2.037808	0.0896428	0.8113643	0.4050232	7.732324	9.177506
26230	-20.47474	-17.25674	-3.218002	0.1425653	0.8808052	0.4288575	4.861963	8.346685
26240	-18.89488	-17.62171	-1.273168	0.06333085	0.7380822	0.329522	10.94486	9.32056
26250	-18.86712	-17.29397	-1.573149	0.06803611	0.7547408	0.4025335	10.18793	9.993739
26260	-22.57097	-21.37743	-1.193538	0.05435225	0.7000579	0.3681678	12.75287	9.098488
26270	-19.18809	-17.23443	-1.953657	0.08903165	0.8101052	0.3771947	7.785402	9.614529
26280	-18.61382	-16.7089	-1.904915	0.08802255	0.8079909	0.3670261	7.874654	8.855027
26290	-19.02288	-16.7487	-2.274174	0.1120754	0.8485516	0.3187129	6.184649	9.075438
26300	-17.12938	-15.77764	-1.35174	0.07536423	0.7771462	0.2761287	9.197297	9.309576
26310	-18.11284	-16.10227	-2.010572	0.09793885	0.8269996	0.3305198	7.077347	8.803565
26320	-19.6337	-17.35621	-2.277484	0.0975638	0.8263468	0.4350832	7.104553	8.806949
26330	-18.30167	-16.27217	-2.029499	0.09869271	0.8282975	0.3314896	7.023287	9.232854
26340	-22.35285	-18.86936	-3.483486	0.170961	0.9005845	0.3061432	4.054417	8.621367
26350	-21.49039	-17.91969	-3.570694	0.1519772	0.8881761	0.4997447	4.560864	8.838705
26360	-18.33239	-16.5678	-1.764583	0.08796898	0.8078775	0.3193339	7.87945	9.570473
26370	-18.09717	-16.18536	-1.911813	0.09266699	0.8173673	0.3348811	7.479979	9.338781
26380	-20.92606	-17.01115	-3.914909	0.1799755	0.9055623	0.3892367	3.851341	8.533544
26390	-21.60343	-18.33661	-3.266818	0.1343633	0.8735471	0.5359206	5.158753	8.531281
26400	-19.6865	-17.66101	-2.025489	0.08692111	0.8056316	0.42385	7.97444	8.849882
26410	-18.78918	-17.12258	-1.666599	0.07564601	0.7779325	0.376059	9.163037	9.107333
26420	-18.24072	-16.5299	-1.710814	0.07749183	0.7829586	0.3779619	8.944777	9.571496
26430	-16.40024	-15.27447	-1.12577	0.06411684	0.7410044	0.2796576	10.81069	9.950736
26440	-18.23964	-16.90159	-1.338052	0.06078534	0.7282021	0.3711262	11.4032	9.968867
26450	-16.97383	-15.61357	-1.360258	0.06925317	0.7587412	0.3170504	10.00889	9.722613
26460	-17.28619	-15.75334	-1.532851	0.08304065	0.7968645	0.2812053	8.347083	9.464402
26470	-21.00869	-18.66585	-2.342839	0.1189046	0.8571851	0.2953145	5.829441	9.155701
26480	-17.16625	-15.83406	-1.332189	0.07022742	0.7618589	0.3019673	9.870036	9.448088
26490	-17.18411	-15.80308	-1.381035	0.07350456	0.7718253	0.2957823	9.429989	9.339543
26500	-16.85683	-15.85871	-0.9981212	0.05942635	0.7226526	0.2719041	11.66397	9.897452
26510	-19.51537	-16.70998	-2.80539	0.1334673	0.8727007	0.3443203	5.193387	8.489028
26520	-17.34915	-15.64463	-1.70452	0.08844398	0.8088793	0.2977027	7.837133	9.177964
26530	-18.61067	-17.29914	-1.311525	0.08330699	0.79749	0.2241032	8.320396	9.415183
26540	-17.77666	-16.75825	-1.018415	0.0629547	0.7366628	0.2574619	11.01025	9.546727
26550	-19.45048	-18.82619	-0.6242822	0.05794404	0.7163678	0.1930723	11.96235	9.918341
26560	-18.47878	-16.73892	-1.73986	0.09335469	0.8186817	0.2778912	7.424878	9.372465
26570	-17.88845	-16.70057	-1.187879	0.07715534	0.7820581	0.225653	8.983788	9.39667
26580	-16.81993	-15.52988	-1.290051	0.07503515	0.7762214	0.2614285	9.237633	9.548776
26590	-17.76497	-16.50404	-1.260927	0.07790967	0.7840672	0.2388987	8.896805	9.66578
26600	-17.12257	-15.60108	-1.521497	0.07791041	0.7840691	0.3100068	8.896721	9.349888
26610	-21.81732	-18.03102	-3.786304	0.1690772	0.8994773	0.4313179	4.09959	8.879762
26620	-16.92475	-15.91644	-1.008312	0.05935696	0.7223639	0.2750938	11.67761	9.883825
26630	-18.07476	-16.47846	-1.596304	0.07554054	0.7776388	0.3513172	9.17583	9.875338
26640	-19.45285	-17.166	-2.286856	0.09820394	0.8274582	0.4332542	7.058242	9.056081
26650	-18.60681	-17.37493	-1.231879	0.05746233	0.7142713	0.3581255	12.06264	9.827563
26660	-20.89936	-17.95669	-2.942666	0.1434618	0.8815487	0.3195026	4.831581	8.352307
26670	-17.90236	-16.10071	-1.80165	0.09447736	0.8207889	0.2886448	7.336649	9.227073
26680	-16.73302	-15.50068	-1.232337	0.06649256	0.7494912	0.2958109	10.42443	9.737942
26690	-16.60325	-15.47061	-1.132638	0.06857825	0.7565376	0.2561499	10.10739	9.697027
26700	-19.28686	-17.42511	-1.861759	0.09138106	0.8148599	0.3273434	7.585239	8.605325
26710	-18.84884	-17.20726	-1.641579	0.07571559	0.7781259	0.3662259	9.154616	9.034123
26720	-16.88864	-15.45795	-1.430681	0.0750943	0.7763881	0.3005266	9.230357	9.598114
26730	-20.80857	-16.94622	-3.862352	0.1765914	0.903753	0.396804	3.925148	8.454871
26740	-18.85311	-18.14222	-0.7108893	0.05325808	0.6947626	0.2325506	13.01487	9.946027
26750	-17.25297	-15.61782	-1.63515	0.08566603	0.8028754	0.2946159	8.091273	9.304684
26760	-17.66233	-16.17848	-1.483849	0.06999177	0.7611116	0.3531804	9.903267	9.694735
26770	-17.72621	-15.81228	-1.913931	0.09283608	0.8176921	0.3343892	7.466355	9.119855
26780	-19.6371	-17.4897	-2.147393	0.09061119	0.8133271	0.4427386	7.649686	9.140348
26790	-17.18299	-15.63178	-1.551204	0.07890669	0.7866702	0.3126737	8.78439	9.315024
26800	-19.16755	-17.06652	-2.101031	0.09078858	0.8136824	0.4210931	7.63474	9.108564
26810	-16.74036	-15.4444	-1.295961	0.07322559	0.7710068	0.2732726	9.465914	9.527639
26820	-18.73953	-16.95368	-1.785851	0.08766814	0.8072377	0.3282872	7.906489	9.655591
26830	-18.06655	-15.94354	-2.123016	0.1046028	0.8378553	0.3210835	6.626467	8.954496
26840	-18.46704	-16.30028	-2.16676	0.09992285	0.8303756	0.3704632	6.936823	9.120122
26850	-18.5679	-17.01051	-1.55739	0.06989743	0.7608112	0.3808944	9.916633	9.438248
26860	-17.05375	-15.89664	-1.157103	0.07053509	0.7628283	0.2518173	9.826984	9.981692
26870	-18.96054	-16.98557	-1.974965	0.08684363	0.8054636	0.4036304	7.981554	9.003401
26880	-17.03359	-15.66999	-1.363605	0.06916805	0.7584653	0.3186886	10.02121	9.677913
26890	-18.19453	-16.68493	-1.509593	0.08691383	0.8056159	0.2530629	7.975108	8.992304
26900	-19.81549	-17.07265	-2.742835	0.1359169	0.8749884	0.3070581	5.099788	8.683345
26910	-20.05127	-16.79266	-3.258605	0.1463784	0.8839049	0.4119139	4.735311	8.739764
26920	-17.85779	-15.89018	-1.967611	0.09946358	0.8296055	0.3065407	6.968854	9.036261
26930	-24.90206	-23.80884	-1.093216	0.06059995	0.7274567	0.291675	11.43808	8.699831
26940	-17.52909	-15.97575	-1.553334	0.08095486	0.7918378	0.3000135	8.562144	9.093971
26950	-18.85985	-17.07596	-1.783892	0.07951671	0.7882341	0.3895152	8.717	9.075179
26960	-21.03742	-18.57279	-2.464621	0.106511	0.8407241	0.4339007	6.507754	9.44683
26970	-18.86076	-16.30483	-2.555934	0.1230388	0.8619565	0.3347585	5.633568	8.79182
26980	-17.37191	-16.30839	-1.063521	0.06981722	0.7605552	0.2328408	9.928027	9.527874
26990	-18.83938	-17.87322	-0.9661586	0.05287942	0.6928923	0.3026002	13.10807	9.839435
27000	-17.89833	-16.62345	-1.274888	0.06454021	0.7425543	0.3217259	10.73977	9.490859
27010	-18.37493	-16.56951	-1.805416	0.08280502	0.7963081	0.3711659	8.370835	9.06166
27020	-18.18571	-16.16288	-2.022822	0.1037221	0.836497	0.2959516	6.682735	8.813826
27030	-17.42575	-15.7956	-1.630149	0.0865521	0.8048289	0.2876859	8.008438	9.3688
27040	-17.51768	-16.11304	-1.404644	0.08174192	0.7937617	0.25428	8.479703	9.197153
27050	-18.62728	-17.29411	-1.333171	0.06970428	0.760194	0.3056383	9.944112	9.119212
27060	-17.06664	-16.16797	-0.8986666	0.06423188	0.7414272	0.2222986	10.79133	9.845291
27070	-19.28733	-17.83495	-1.452376	0.06117549	0.7297591	0.4126451	11.33047	9.949463
27080	-17.6159	-16.09968	-1.516224	0.08486677	0.8010813	0.2660562	8.167474	9.082823
27090	-17.48443	-16.58197	-0.9024684	0.06538704	0.7456051	0.217742	10.60068	9.739052
27100	-20.98785	-18.53006	-2.457787	0.1071631	0.841682	0.4250229	6.468151	8.29599
27110	-19.5497	-17.22045	-2.329255	0.1064118	0.8405774	0.3797653	6.51382	8.485882
27120	-17.95083	-16.26584	-1.684989	0.07818871	0.7848016	0.3629193	8.865055	9.567682
27130	-19.28925	-17.29596	-1.99329	0.0858269	0.8032328	0.4200608	8.076107	9.449281
27140	-17.90562	-16.93366	-0.9719684	0.07022143	0.76184	0.2106558	9.870878	9.820786
27150	-16.77784	-15.64427	-1.133561	0.06316858	0.7374716	0.2875738	10.97297	9.791856
27160	-19.34678	-18.14285	-1.203928	0.06980349	0.7605114	0.268018	9.929979	9.059014
27170	-20.85205	-18.74048	-2.111578	0.08665754	0.8050589	0.4645465	7.998695	8.72834
27180	-22.05281	-18.59448	-3.458322	0.1628854	0.8956583	0.3543389	4.255429	8.87773
27190	-24.7094	-18.14175	-6.567643	0.2854732	0.9404606	0.5889047	2.428064	8.661778
27200	-20.99493	-17.64082	-3.35411	0.1416223	0.8800131	0.5013192	4.894336	8.685084
27210	-18.72723	-16.88211	-1.845128	0.08101387	0.7919832	0.4011637	8.555908	9.336073
27220	-16.9672	-15.70671	-1.260493	0.071151	0.7647473	0.2756204	9.741918	9.968602
27230	-18.35342	-16.31818	-2.035232	0.09624079	0.8240055	0.3512013	7.202219	9.270241
27240	-17.92797	-15.98407	-1.943904	0.09404748	0.8199876	0.3358192	7.370183	9.225228
27250	-19.06157	-17.57371	-1.487859	0.06370709	0.7394883	0.4051874	10.88022	9.810468
27260	-20.72147	-18.18501	-2.536458	0.1040266	0.8369691	0.4914552	6.663174	8.779703
27270	-17.77939	-16.8706	-0.9087899	0.05444812	0.7005143	0.2763742	12.73041	9.94671
27280	-17.78665	-16.04278	-1.743872	0.08240326	0.7953528	0.3519999	8.411647	9.425456
27290	-18.32626	-16.12333	-2.20293	0.1045594	0.8377887	0.3481166	6.629222	8.761304
27300	-18.85805	-17.30074	-1.557302	0.06715033	0.7517529	0.4037225	10.32232	9.841533
27310	-18.34203	-16.2082	-2.133838	0.1073743	0.8419898	0.3060389	6.45543	8.987388
27320	-18.3742	-16.78277	-1.591431	0.07234167	0.7683776	0.3741649	9.581575	9.373151
27330	-19.31644	-17.41451	-1.901932	0.09705374	0.8254513	0.3021152	7.14189	8.577393
27340	-18.96848	-16.34141	-2.627074	0.1253891	0.8645314	0.3419539	5.527972	8.788855
27350	-19.28481	-16.70062	-2.584191	0.1162637	0.8539636	0.3975946	5.961856	8.574698
27360	-17.77963	-16.00798	-1.771643	0.09087054	0.8138461	0.3023926	7.627854	8.919566
27370	-18.66603	-16.80928	-1.856752	0.08188288	0.7941028	0.3984386	8.465106	9.320049
27380	-17.56159	-16.33047	-1.231111	0.06463371	0.7428944	0.3073352	10.72424	9.53417
27390	-20.13947	-17.16854	-2.970935	0.1357308	0.8748175	0.3872561	5.10678	8.350389
27400	-18.29629	-16.4298	-1.866495	0.09887105	0.8286018	0.2805659	7.010619	9.16084
27410	-17.6415	-15.81861	-1.82289	0.09062994	0.8133647	0.3199225	7.648104	9.265893
27420	-18.20926	-16.5806	-1.628664	0.07548458	0.7774827	0.363303	9.182633	9.843046
27430	-19.07459	-17.39659	-1.678002	0.07199978	0.7673458	0.4109707	9.627073	9.492524
27440	-17.78098	-16.12437	-1.656615	0.09161564	0.8153222	0.2653069	7.565817	9.13743
27450	-16.82629	-15.81397	-1.01232	0.06753406	0.7530553	0.2322008	10.26367	9.93217
