Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
8860	-19.51876	-17.15651	-2.362251	0.09629224	0	1	0.8240977	0.2432621	7.19837	8.985173
8870	-17.81148	-16.01226	-1.799216	0.06972116	0	1	0.7602481	0.2434572	9.941705	9.52794
8880	-18.42299	-16.43763	-1.985355	0.06346188	0	1	0.7385734	0.3349234	10.92226	9.665867
8890	-19.9296	-16.42369	-3.505914	0.1280058	0	1	0.8672889	0.389491	5.414966	8.75537
8900	-22.88234	-18.71045	-4.171891	0.1662791	0	1	0.8977866	0.3365209	4.168577	8.257751
8910	-17.4767	-15.42777	-2.048921	0.07216495	0	1	0.7678453	0.2967203	9.60504	9.740118
8920	-19.36416	-16.50541	-2.85875	0.1009889	0	1	0.8321375	0.361758	6.863601	8.68887
8930	-20.01608	-16.66981	-3.346276	0.1286496	0	1	0.8679504	0.3275175	5.387868	8.819839
8940	-18.86541	-16.85654	-2.008866	0.07704819	0	1	0.7817699	0.2570093	8.996282	9.091644
8950	-18.54042	-16.1764	-2.364012	0.08118514	0	1	0.7924042	0.3357855	8.537858	9.082567
8960	-18.03988	-15.66701	-2.372864	0.08353681	0	1	0.7980268	0.3222802	8.297506	9.265023
8970	-17.16542	-15.43047	-1.734953	0.06607566	0	1	0.7480383	0.2466662	10.4902	9.887769
8980	-18.25778	-16.10049	-2.157291	0.07240112	0	1	0.7685562	0.3290295	9.573708	9.36002
8990	-20.49516	-18.77186	-1.723301	0.06935112	0	1	0.759058	0.2274381	9.994751	9.190656
9000	-18.72639	-16.54312	-2.183274	0.08667874	0	1	0.8051051	0.2494253	7.996738	9.378977
9010	-20.67997	-16.87832	-3.801654	0.1455183	0	1	0.8832198	0.3610321	4.763298	8.762514
9020	-19.1404	-16.29906	-2.841343	0.1044478	0	1	0.8376178	0.3303559	6.636303	9.123989
9030	-19.07382	-17.08846	-1.985355	0.06246573	0	1	0.734797	0.3420786	11.09644	9.530772
9040	-18.3868	-15.97095	-2.415843	0.0862519	0	1	0.8041712	0.3175981	8.036312	9.462267
9050	-21.21119	-19.26183	-1.949359	0.07842219	0	1	0.7854126	0.2352031	8.838661	8.880366
9060	-20.75406	-19.27764	-1.476427	0.06808154	0	1	0.7548923	0.1825356	10.18113	9.978127
9070	-19.20655	-16.16038	-3.046173	0.1100392	0	1	0.845776	0.3600893	6.299096	8.932725
9080	-18.32157	-15.87245	-2.449124	0.08896889	0	1	0.809975	0.3099507	7.790894	8.988502
9090	-18.89506	-16.46194	-2.433129	0.07904084	0	1	0.7870159	0.3765651	8.769481	9.49374
9100	-17.53317	-15.45466	-2.078507	0.07682632	0	1	0.781171	0.2768458	9.022261	9.497006
9110	-20.79598	-17.46336	-3.332618	0.1135021	0	1	0.8504388	0.4455512	6.106908	8.540036
9120	-19.43437	-16.82833	-2.606047	0.08776147	0	1	0.8074366	0.3720236	7.89808	8.842248
9130	-17.59088	-15.49561	-2.095274	0.07766908	0	1	0.7834301	0.2765371	8.924365	9.417762
9140	-17.42351	-15.54462	-1.878884	0.06906565	0	1	0.7581326	0.2673394	10.03606	9.594318
9150	-18.71958	-16.78584	-1.933738	0.06563655	0	1	0.7464916	0.30373	10.56038	9.372362
9160	-20.50567	-17.6393	-2.866376	0.1068241	0	1	0.8411855	0.3220727	6.488676	9.313038
9170	-17.86058	-15.85677	-2.003819	0.07521753	0	1	0.7767348	0.2658444	9.215234	9.790035
9180	-18.38232	-16.19584	-2.186473	0.07709175	0	1	0.7818872	0.3066768	8.991198	9.853444
9190	-20.1396	-16.90656	-3.233038	0.1110739	0	1	0.8471988	0.4246471	6.240412	8.948106
9200	-19.48018	-16.26932	-3.210861	0.1175013	0	1	0.855491	0.3623798	5.899057	8.878139
9210	-18.57636	-16.51471	-2.061654	0.07799881	0	1	0.7843023	0.2655301	8.886638	9.098913
9220	-17.35063	-15.742	-1.608634	0.06382519	0	1	0.7399269	0.2280287	10.86009	9.9913
9230	-20.54965	-18.04584	-2.503812	0.09540099	0	1	0.8224876	0.2856059	7.265618	9.527565
9240	-20.9911	-17.53169	-3.459409	0.1179245	0	1	0.8560061	0.4604762	5.877889	8.973289
9250	-18.47374	-16.22849	-2.245252	0.07248148	0	1	0.7687972	0.3586703	9.563093	9.685345
9260	-18.4372	-15.93871	-2.498491	0.09525238	0	1	0.8222164	0.2849874	7.276954	9.002073
9270	-18.44199	-15.88613	-2.555862	0.09530184	0	1	0.8223068	0.3014988	7.273177	9.156422
9280	-17.86367	-15.81074	-2.052928	0.07533652	0	1	0.7770686	0.2785217	9.20068	9.294501
9290	-18.43767	-16.11152	-2.326148	0.07679366	0	1	0.7810825	0.3548855	9.026099	9.557259
9300	-21.07129	-19.38852	-1.682765	0.05976471	0	1	0.7240529	0.2676729	11.59793	9.281062
9310	-20.37386	-18.1565	-2.217357	0.08352105	0	1	0.7979901	0.2759581	8.299071	9.876821
9320	-17.65455	-15.63468	-2.019871	0.06964426	0	1	0.7600016	0.3040611	9.952683	9.56593
9330	-17.42097	-15.44939	-1.971572	0.07374841	0	1	0.7725363	0.2655596	9.398809	9.62871
9340	-17.51879	-15.46959	-2.049202	0.07075476	0	1	0.763516	0.3058192	9.796475	9.702236
9350	-18.43052	-16.33307	-2.097456	0.08322596	0	1	0.7973001	0.2463147	8.328497	9.425053
9360	-19.66843	-16.34871	-3.319723	0.1266969	0	1	0.8659236	0.332429	5.47091	8.693904
9370	-17.92078	-16.19796	-1.722823	0.06994274	0	1	0.7609556	0.2244934	9.910209	9.720803
9380	-17.69496	-15.86351	-1.831453	0.06633874	0	1	0.7489569	0.2701435	10.4486	9.576184
9390	-19.91295	-16.91589	-2.997052	0.1030657	0	1	0.8354702	0.3975048	6.725293	8.644906
9400	-18.32499	-16.52704	-1.797951	0.07353783	0	1	0.7719225	0.2242333	9.425722	9.718134
9410	-18.53777	-15.83519	-2.702584	0.09829112	0	1	0.8276084	0.3276859	7.051982	9.032763
9420	-19.26528	-16.54853	-2.716748	0.09508836	0	1	0.8219161	0.3557337	7.289506	9.354124
9430	-18.63738	-16.56736	-2.07002	0.06338727	0	1	0.7382939	0.3650923	10.93512	9.982278
9440	-20.09588	-18.54307	-1.552817	0.06391389	0	1	0.7402555	0.2152441	10.84502	9.482672
9450	-20.42732	-17.73719	-2.690132	0.08323595	0	1	0.7973235	0.4454452	8.327498	9.320679
9460	-17.80535	-15.68166	-2.123682	0.07476876	0	1	0.7754676	0.3025655	9.270545	9.361081
9470	-18.4715	-16.35486	-2.116636	0.07285062	0	1	0.7698982	0.312922	9.514637	9.216387
9480	-17.38611	-15.44534	-1.940768	0.06625082	0	1	0.7486506	0.3019117	10.46247	9.855704
9490	-17.65024	-15.49358	-2.156662	0.07613002	0	1	0.7792712	0.3038067	9.104781	9.468622
9500	-18.64518	-16.33212	-2.313059	0.07475433	0	1	0.7754266	0.3657612	9.272334	9.508255
9510	-19.34989	-16.52165	-2.828236	0.09650528	0	1	0.8244784	0.3859098	7.182479	8.860451
9520	-17.98597	-15.80762	-2.178349	0.08227545	0	1	0.7950471	0.2725093	8.424714	9.482794
9530	-17.45632	-15.46304	-1.993271	0.06818912	0	1	0.7552503	0.3053646	10.16507	9.809345
9540	-18.72021	-16.42097	-2.299233	0.07529621	0	1	0.7769556	0.3566148	9.205605	9.279322
9550	-19.90236	-16.73323	-3.169138	0.1181219	0	1	0.8562451	0.3430243	5.868066	8.500332
9560	-19.72176	-16.51356	-3.208205	0.1156605	0	1	0.8532078	0.3758155	5.992944	8.583762
9570	-22.09064	-19.11041	-2.980231	0.09339376	0	1	0.8187558	0.4799224	7.421772	9.631061
9580	-18.4111	-16.19763	-2.213471	0.07857714	0	1	0.7858163	0.3052934	8.821232	9.087922
9590	-19.17571	-16.65432	-2.521385	0.0835428	0	1	0.7980407	0.3738354	8.296911	9.020018
9600	-17.16298	-15.28538	-1.877596	0.06699802	0	1	0.7512325	0.2789705	10.34579	9.836201
9610	-18.70355	-15.90732	-2.796237	0.101866	0	1	0.8335608	0.3335692	6.804501	8.991948
9620	-21.25548	-18.31978	-2.935708	0.1005095	0	1	0.8313496	0.3946921	6.896336	9.553797
9630	-19.37804	-16.26407	-3.113967	0.1107082	0	1	0.8466989	0.3799153	6.261028	8.857299
9640	-18.38056	-16.11562	-2.264941	0.08035619	0	1	0.7903517	0.3095102	8.625934	9.06943
9650	-17.42733	-15.77181	-1.655514	0.06216581	0	1	0.7336409	0.2475378	11.14997	9.841152
9660	-18.74183	-16.23348	-2.508346	0.08884826	0	1	0.8097243	0.3297041	7.801472	9.457649
9670	-17.19034	-15.43206	-1.758279	0.06229655	0	1	0.734146	0.2735691	11.12657	9.907759
9680	-18.94599	-16.17743	-2.768561	0.09902396	0	1	0.828862	0.3446335	6.999792	9.179631
9690	-17.72015	-15.50632	-2.213829	0.08093304	0	1	0.791784	0.2905102	8.564452	9.361233
9700	-18.81717	-16.30256	-2.514606	0.0939751	0	1	0.819852	0.2975742	7.37586	9.324234
9710	-20.7622	-17.54579	-3.216406	0.1278157	0	1	0.8670923	0.2927644	5.423022	8.866153
9720	-17.78177	-15.57568	-2.206088	0.07763601	0	1	0.7833423	0.3091604	8.928166	9.37447
9730	-18.26352	-16.17142	-2.092103	0.08222918	0	1	0.7949362	0.250237	8.429455	9.456526
9740	-18.99465	-16.83674	-2.157916	0.08476133	0	1	0.8008423	0.2532785	8.177634	9.553478
9750	-18.47456	-16.14705	-2.327505	0.0859398	0	1	0.8034829	0.2926776	8.065497	9.515667
9760	-19.09767	-16.71174	-2.385936	0.0952561	0	1	0.8222232	0.2546298	7.276669	9.141424
9770	-17.46692	-15.44502	-2.021893	0.07486258	0	1	0.7757336	0.2727398	9.258928	9.513163
9780	-18.9158	-16.70972	-2.206078	0.06813449	0	1	0.7550686	0.3782187	10.17322	9.885429
9790	-18.9607	-16.7719	-2.1888	0.06721652	0	1	0.7519784	0.3790523	10.31216	9.984221
9800	-17.9426	-15.94192	-2.000685	0.07414241	0	1	0.7736765	0.2711282	9.348862	9.302401
9810	-21.93857	-17.05488	-4.883699	0.183921	0	1	0.9075877	0.4715893	3.768723	8.535584
9820	-17.21543	-15.46197	-1.753459	0.066833	0	1	0.7506664	0.2472675	10.37133	9.832938
9830	-18.76664	-16.38062	-2.386022	0.0797442	0	1	0.7888119	0.3539158	8.692133	9.686223
9840	-18.64204	-16.6009	-2.041141	0.08142798	0	1	0.7929984	0.2418815	8.512396	9.162617
9850	-17.63196	-15.5949	-2.037057	0.07734924	0	1	0.7825779	0.2626743	8.961266	9.500925
9860	-19.72274	-18.00886	-1.713881	0.05958035	0	1	0.7232915	0.2772153	11.63382	9.448136
9870	-20.83254	-18.53402	-2.298521	0.08843926	0	1	0.8088694	0.2696295	7.83755	8.634434
9880	-17.724	-15.6371	-2.086903	0.07033111	0	1	0.7621864	0.3204369	9.855485	9.720645
9890	-19.91967	-16.43595	-3.483722	0.126724	0	1	0.8659521	0.3914467	5.46974	8.76804
9900	-19.09954	-16.54745	-2.55209	0.08573797	0	1	0.8030354	0.367947	8.084483	9.51776
9910	-18.68342	-16.26437	-2.419059	0.09263479	0	1	0.8173053	0.2782607	7.482579	9.288585
9920	-18.41075	-15.93895	-2.471807	0.09046079	0	1	0.8130248	0.3071814	7.662405	8.943734
9930	-17.60137	-15.49317	-2.108201	0.07504876	0	1	0.7762598	0.2961527	9.235958	9.671718
9940	-24.73849	-17.92149	-6.816998	0.2745612	0	1	0.9380943	0.4762892	2.524564	8.315692
9950	-18.10736	-15.86333	-2.244032	0.07530033	0	1	0.7769672	0.3374334	9.205101	9.624278
9960	-18.6453	-16.93358	-1.71172	0.05469512	0	1	0.7016846	0.3068312	12.67293	9.936221
9970	-20.32105	-16.69248	-3.628568	0.1299617	0	1	0.8692785	0.4224164	5.333474	8.620802
9980	-19.91627	-17.14784	-2.768425	0.1076755	0	1	0.8424269	0.2867928	6.43737	8.596263
9990	-19.99357	-17.32059	-2.672978	0.0874433	0	1	0.806757	0.4004706	7.926818	9.587815
10000	-20.63005	-17.14157	-3.488485	0.1380545	0	1	0.8769192	0.3092589	5.020822	8.560822
10010	-21.45398	-18.11953	-3.334453	0.115167	0	1	0.8525836	0.4308751	6.018625	8.310052
10020	-21.02528	-16.82949	-4.195787	0.1583249	0	1	0.892655	0.4080319	4.378006	8.428008
10030	-22.17769	-18.18043	-3.99726	0.1562061	0	1	0.8912003	0.3499457	4.437388	8.867011
10040	-17.36033	-15.36301	-1.997327	0.07186214	0	1	0.766928	0.2836158	9.645513	9.626686
10050	-20.36418	-16.79881	-3.565367	0.1263511	0	1	0.8655583	0.4281213	5.485882	8.612269
10060	-18.86966	-16.5401	-2.329554	0.08298618	0	1	0.7967361	0.3122476	8.352562	9.718565
10070	-20.37033	-18.34395	-2.026378	0.06168588	0	1	0.7317721	0.3623503	11.23672	9.307155
10080	-19.18275	-17.27953	-1.903214	0.07958512	0	1	0.7884082	0.2191216	8.709507	9.302953
10090	-19.08734	-16.86706	-2.220273	0.0682798	0	1	0.7555514	0.3824448	10.15157	9.664256
10100	-17.53887	-15.81623	-1.722643	0.05905439	0	1	0.7210987	0.2827935	11.73744	9.939107
10110	-18.2509	-15.95067	-2.300238	0.08580132	0	1	0.803176	0.285643	8.078514	9.035538
10120	-21.01041	-16.81476	-4.19565	0.1618507	0	1	0.8949917	0.3785655	4.282632	8.613997
10130	-18.08783	-16.54095	-1.546875	0.0604705	0	1	0.726934	0.2301886	11.46257	9.824211
10140	-17.11691	-15.39438	-1.722532	0.0654933	0	1	0.7459833	0.2466505	10.58348	9.971483
10150	-20.95177	-17.701	-3.250761	0.1313574	0	1	0.8706626	0.2810598	5.276804	8.71084
10160	-21.93701	-17.34485	-4.592164	0.1737122	0	1	0.9021583	0.4375553	3.990205	8.301074
10170	-18.08286	-16.57328	-1.509583	0.05767059	0	1	0.715181	0.2353375	12.01908	9.927005
10180	-18.43241	-16.05744	-2.374968	0.07949942	0	1	0.7881901	0.3518478	8.718896	9.322822
10190	-17.52647	-15.5389	-1.987569	0.07245813	0	1	0.7687272	0.2773323	9.566176	9.478092
10200	-21.0382	-18.45356	-2.584639	0.07804382	0	1	0.7844208	0.4475365	8.881512	9.911595
10210	-17.26431	-15.33871	-1.925595	0.07034573	0	1	0.7622326	0.2726166	9.853436	9.793626
10220	-19.64557	-16.99166	-2.653911	0.1036939	0	1	0.8364531	0.27831	6.684551	9.152396
10230	-21.07918	-18.33021	-2.748973	0.0901406	0	1	0.8123781	0.4080538	7.689623	8.531917
10240	-18.84319	-16.83138	-2.011804	0.07076649	0	1	0.7635526	0.2945201	9.794851	9.174522
10250	-19.82627	-17.37485	-2.451416	0.09879626	0	1	0.8284744	0.2521865	7.015925	8.7917
10260	-18.29923	-16.23817	-2.061061	0.08085428	0	1	0.7915895	0.2497703	8.572795	9.202431
10270	-18.56007	-16.28329	-2.276776	0.07546116	0	1	0.7774173	0.3474772	9.185482	9.81802
10280	-18.06824	-15.9817	-2.086533	0.08165832	0	1	0.793559	0.2518798	8.488384	9.387644
10290	-19.41325	-16.60557	-2.807681	0.09573228	0	1	0.8230894	0.3843107	7.240475	8.820409
10300	-20.10935	-18.40615	-1.703199	0.05076054	0	1	0.6820534	0.3307187	13.65524	9.909916
10310	-19.22029	-16.61924	-2.601045	0.08715976	0	1	0.8061475	0.3749243	7.952606	8.945148
10320	-20.09529	-17.17518	-2.920103	0.1013366	0	1	0.8327047	0.3818199	6.840045	9.341171
10330	-17.88261	-15.94592	-1.936686	0.07429823	0	1	0.7741245	0.2534802	9.329256	9.802377
10340	-24.47911	-21.20452	-3.274583	0.09612195	0	1	0.8237922	0.607945	7.211123	8.550996
10350	-19.1106	-16.63056	-2.480043	0.0883401	0	1	0.8086611	0.3239777	7.846348	8.793306
10360	-19.56387	-17.29861	-2.265257	0.08388248	0	1	0.7988291	0.2872865	8.263313	9.785636
10370	-20.0342	-16.45249	-3.581712	0.134573	0	1	0.8737435	0.3655063	5.150716	8.552462
10380	-17.51327	-15.5445	-1.968775	0.07063575	0	1	0.7631439	0.2828997	9.812979	9.526277
10390	-19.40434	-17.65102	-1.753325	0.05537726	0	1	0.7048759	0.3152695	12.51682	9.729921
10400	-20.36287	-18.4279	-1.934974	0.07723617	0	1	0.7822751	0.2377527	8.974385	9.996485
10410	-21.52644	-18.49834	-3.028103	0.09404672	0	1	0.8199862	0.4965287	7.370243	9.043296
10420	-21.06944	-18.45267	-2.616767	0.07738801	0	1	0.7826815	0.4686249	8.956777	9.385421
10430	-18.03636	-15.89932	-2.137035	0.07016754	0	1	0.7616694	0.3380819	9.878459	9.740407
10440	-20.57365	-17.41513	-3.158526	0.1044036	0	1	0.8375499	0.4540886	6.639115	8.888227
10450	-20.47022	-16.82094	-3.649284	0.1300007	0	1	0.8693176	0.4309019	5.331874	8.584091
10460	-19.58742	-16.54731	-3.040104	0.1096778	0	1	0.8452731	0.3606652	6.319847	8.590771
10470	-21.13127	-18.26261	-2.868663	0.0907816	0	1	0.8136684	0.4537228	7.635327	8.718422
10480	-18.0366	-15.74278	-2.293827	0.08694311	0	1	0.8056793	0.2770239	7.972422	9.20265
10490	-17.65319	-15.69122	-1.961973	0.06591322	0	1	0.7474682	0.3105991	10.51606	9.737259
10500	-17.78895	-15.8437	-1.945241	0.07529308	0	1	0.7769469	0.2503175	9.205988	9.682457
10510	-19.07035	-16.26232	-2.808027	0.09961758	0	1	0.8298645	0.3540192	6.958081	8.768615
10520	-18.57343	-16.39269	-2.180736	0.08679037	0	1	0.8053479	0.2482046	7.986452	9.147443
10530	-19.63376	-17.33903	-2.294727	0.08925849	0	1	0.8105744	0.2639793	7.765616	8.790824
10540	-19.98631	-16.56467	-3.42164	0.1268368	0	1	0.8660709	0.3670042	5.464874	8.510121
10550	-19.01607	-16.6509	-2.365168	0.08114359	0	1	0.7923022	0.3364703	8.54223	8.945089
10560	-20.50644	-17.46119	-3.045247	0.1065281	0	1	0.8407495	0.3875829	6.506705	8.446573
10570	-19.10143	-16.30282	-2.798607	0.09711977	0	1	0.8255677	0.3697897	7.137034	8.855961
10580	-19.17903	-17.33031	-1.848727	0.06027766	0	1	0.7261521	0.3125746	11.49924	9.512592
10590	-20.11805	-16.99519	-3.122852	0.1208434	0	1	0.8594626	0.3091311	5.735913	8.95202
10600	-17.1862	-15.39852	-1.787688	0.06754889	0	1	0.7531054	0.2520201	10.26142	9.839298
10610	-24.66955	-20.7976	-3.871946	0.1213079	0	1	0.8599977	0.647424	5.713947	8.987892
10620	-20.289	-18.07105	-2.217949	0.07922806	0	1	0.7874968	0.3024567	8.748758	8.749567
10630	-19.44306	-17.76399	-1.679072	0.07260254	0	1	0.7691593	0.2030912	9.547148	9.530839
10640	-20.66676	-17.15301	-3.513753	0.1340068	0	1	0.8732116	0.3456197	5.172478	8.906466
10650	-19.37581	-17.21308	-2.162725	0.0799395	0	1	0.7893056	0.2819184	8.670898	8.894212
10660	-17.89327	-15.6696	-2.223667	0.0827071	0	1	0.796076	0.2825432	8.380746	9.439767
10670	-18.96093	-16.18031	-2.780626	0.09784627	0	1	0.8268389	0.3576438	7.084043	9.160324
10680	-17.63036	-15.61597	-2.014399	0.07171832	0	1	0.76649	0.289381	9.664855	9.462791
10690	-17.79387	-15.75787	-2.036001	0.07003427	0	1	0.7612467	0.3064585	9.897257	9.499442
10700	-20.07021	-17.84721	-2.223003	0.06600801	0	1	0.7478012	0.4024301	10.50096	9.448439
10710	-20.5569	-18.04422	-2.512683	0.103944	0	1	0.8368413	0.2403752	6.668467	9.024506
10720	-17.74993	-15.74631	-2.003618	0.0768695	0	1	0.7812878	0.2566352	9.017194	9.392313
10730	-19.15398	-17.07345	-2.080532	0.06938151	0	1	0.7591562	0.3248828	9.990373	9.18259
10740	-17.37876	-15.43628	-1.942471	0.07197993	0	1	0.7672856	0.2678066	9.629728	9.580717
10750	-18.24169	-15.74759	-2.494103	0.08810647	0	1	0.8081685	0.3301979	7.867154	9.184159
10760	-20.76393	-18.00331	-2.760628	0.08892684	0	1	0.8098877	0.4236083	7.794578	9.656157
10770	-18.20509	-16.34743	-1.857668	0.06737919	0	1	0.7525311	0.2712633	10.28726	9.416783
10780	-23.11441	-18.32061	-4.793792	0.1720093	0	1	0.9011901	0.5549993	4.029707	8.75527
10790	-20.28329	-18.48556	-1.797727	0.05380088	0	1	0.6974095	0.3407946	12.88357	9.687775
10800	-19.46426	-16.5677	-2.896559	0.1012203	0	1	0.8325154	0.3738567	6.847903	8.69957
10810	-21.69235	-18.58948	-3.102873	0.09811009	0	1	0.8272961	0.4908734	7.064994	8.67976
10820	-19.46832	-16.97422	-2.494105	0.08186333	0	1	0.7940556	0.3769731	8.467127	9.725894
10830	-22.32289	-19.62007	-2.702813	0.08042979	0	1	0.7905355	0.4788089	8.61804	8.710349
10840	-19.6222	-17.85974	-1.762455	0.06963387	0	1	0.7599683	0.2351052	9.954168	9.243065
10850	-17.33488	-15.59261	-1.742272	0.06296544	0	1	0.7367035	0.2654307	11.00838	9.812026
10860	-17.92884	-15.98931	-1.939538	0.07523883	0	1	0.7767946	0.2491808	9.212626	9.736476
10870	-17.38139	-15.5116	-1.869791	0.06334132	0	1	0.7381215	0.2991354	10.94305	9.905981
10880	-18.777	-16.16953	-2.607464	0.09967357	0	1	0.8299585	0.2893394	6.954172	8.84482
10890	-18.2859	-16.0419	-2.243998	0.07448457	0	1	0.7746582	0.3433136	9.305916	9.74438
10900	-18.2505	-16.41386	-1.836638	0.07484564	0	1	0.7756856	0.2266986	9.261022	9.563367
10910	-19.73345	-16.72242	-3.011031	0.1088356	0	1	0.8440882	0.356648	6.368754	8.550101
10920	-17.82271	-15.84479	-1.977917	0.06841476	0	1	0.7559982	0.2992752	10.13154	9.50766
10930	-20.72283	-17.36455	-3.358283	0.1317894	0	1	0.8710851	0.3101088	5.259507	8.864104
10940	-19.37195	-17.3538	-2.018144	0.06665755	0	1	0.750062	0.3233965	10.39863	9.225825
10950	-18.16037	-15.83097	-2.329409	0.08889353	0	1	0.8098184	0.2754201	7.797499	9.152384
10960	-18.80017	-15.99236	-2.807815	0.09987864	0	1	0.8303018	0.351989	6.939894	8.924967
10970	-18.81903	-16.49451	-2.32452	0.08568572	0	1	0.8029192	0.2933829	8.089413	9.602854
10980	-24.39311	-20.41004	-3.983074	0.1271768	0	1	0.8664274	0.6388007	5.450264	8.896891
10990	-21.09908	-17.31362	-3.785462	0.1322132	0	1	0.871497	0.4711176	5.242646	8.585087
11000	-19.91452	-16.74354	-3.170976	0.1174782	0	1	0.8554628	0.3483815	5.900218	9.029535
11010	-18.39103	-16.5798	-1.811226	0.0655855	0	1	0.7463107	0.2689996	10.5686	9.442094
11020	-20.8777	-18.26628	-2.611414	0.0792969	0	1	0.7876731	0.4476193	8.741164	9.044856
11030	-17.619	-15.58835	-2.030653	0.07229584	0	1	0.7682398	0.2905407	9.587649	9.868192
11040	-18.80703	-16.09492	-2.712109	0.09653982	0	1	0.82454	0.3433476	7.17991	9.199744
11050	-18.24109	-16.12654	-2.114551	0.06943834	0	1	0.7593395	0.33572	9.982196	9.512478
11060	-18.8712	-16.88367	-1.987536	0.06482934	0	1	0.7436033	0.326055	10.69187	9.418005
11070	-17.60034	-15.70014	-1.9002	0.07343164	0	1	0.7716119	0.2489343	9.439353	9.690995
11080	-19.26512	-17.45475	-1.810375	0.05535801	0	1	0.7047866	0.3339147	12.52117	9.825459
11090	-21.32778	-18.52504	-2.802746	0.1160793	0	1	0.8537333	0.2483291	5.971327	8.887671
11100	-19.29003	-16.13893	-3.151093	0.1154653	0	1	0.8529614	0.3564272	6.00308	8.832109
11110	-17.5172	-15.79332	-1.723885	0.06346863	0	1	0.7385987	0.2578271	10.9211	9.740462
11120	-25.21099	-20.67671	-4.534283	0.1682059	0	1	0.8989569	0.46413	4.120825	9.185389
11130	-17.52772	-15.45293	-2.074787	0.07617217	0	1	0.779387	0.2796732	9.099744	9.458897
11140	-18.65968	-16.22144	-2.438247	0.09416185	0	1	0.8202015	0.2746073	7.361231	8.926969
11150	-18.77573	-16.72134	-2.054384	0.08062726	0	1	0.791027	0.2493063	8.596934	9.672278
11160	-20.11271	-16.66954	-3.443163	0.1265284	0	1	0.8657459	0.377451	5.478193	8.901533
11170	-17.85801	-15.68143	-2.176584	0.08062594	0	1	0.7910238	0.2817191	8.597074	9.532987
11180	-17.97797	-15.95777	-2.020204	0.07023972	0	1	0.7618978	0.3003431	9.868308	9.402177
11190	-19.68491	-16.63399	-3.050925	0.1049181	0	1	0.8383362	0.4033371	6.606556	9.006907
11200	-18.21998	-16.24849	-1.97149	0.06265359	0	1	0.7355166	0.3360263	11.06317	9.811049
11210	-17.25415	-15.65399	-1.60016	0.06152355	0	1	0.7311348	0.2374218	11.26637	9.971781
11220	-19.92408	-17.55365	-2.370435	0.07756979	0	1	0.7831662	0.3648963	8.935788	8.886667
11230	-17.4662	-15.41373	-2.052473	0.07515934	0	1	0.7765712	0.2794435	9.222369	9.526097
11240	-19.83062	-16.60726	-3.223369	0.1252032	0	1	0.8643312	0.3116147	5.536179	8.636012
11250	-17.75665	-15.81347	-1.943177	0.07122498	0	1	0.7649759	0.2723237	9.731799	9.418717
11260	-19.09791	-16.37966	-2.718255	0.09733248	0	1	0.8259418	0.3397021	7.121438	8.733284
11270	-17.39352	-15.58689	-1.806626	0.06975765	0	1	0.7603648	0.2450783	9.936505	9.747014
11280	-23.01111	-20.81845	-2.192652	0.05585768	0	1	0.707088	0.4842301	12.40916	9.575135
11290	-20.10667	-16.9707	-3.135972	0.10685	0	1	0.8412235	0.4215019	6.487104	8.703751
11300	-17.88021	-15.67478	-2.205432	0.07551408	0	1	0.777565	0.3231873	9.179045	9.475458
11310	-20.73836	-18.31256	-2.425795	0.08387585	0	1	0.7988138	0.3373628	8.263966	8.589804
11320	-20.64137	-18.17486	-2.466508	0.1017111	0	1	0.8333113	0.2406654	6.814861	8.752577
11330	-18.8444	-16.15007	-2.694326	0.09574752	0	1	0.823117	0.3430146	7.239323	8.832875
11340	-20.846	-18.08831	-2.757693	0.08461491	0	1	0.8005096	0.4628362	8.191785	9.357203
11350	-18.48166	-16.34983	-2.131837	0.07743036	0	1	0.7827946	0.2882919	8.951879	9.868633
11360	-18.49238	-16.0698	-2.422577	0.08180605	0	1	0.7939171	0.3513775	8.473055	9.219178
11370	-21.52426	-18.19307	-3.331196	0.1297606	0	1	0.8690767	0.315099	5.341739	8.322828
11380	-20.65318	-17.83788	-2.815303	0.08798059	0	1	0.8079021	0.4564889	7.87841	9.206077
