Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
7865	1	-13.31464	-15.01398	1.699337	0.04570119
7866	0	-14.55843	-15.8912	1.332769	0.06593648
7867	1	-13.39984	-15.06396	1.664123	0.04733917
7868	0	-14.18007	-15.60425	1.424177	0.06017661
7869	1	-14.25694	-15.66172	1.404778	0.06135538
7870	0	-12.97997	-15.04447	2.064495	0.03172058
7871	1	-13.46782	-15.10597	1.638153	0.04858469
7872	0	-13.3579	-15.03894	1.681036	0.04654526
7873	1	-12.96103	-14.92833	1.967297	0.03495859
7874	0	-13.38103	-15.66772	2.286691	0.02540053
7875	1	-12.98742	-14.89982	1.912405	0.03693116
7876	0	-13.34536	-15.03161	1.686245	0.04630343
7877	1	-15.39084	-16.54809	1.157254	0.07858707
7878	0	-12.96402	-14.92099	1.956969	0.0353215
7879	1	-13.24428	-15.48134	2.237065	0.02669286
7880	0	-13.18408	-14.94592	1.761835	0.04293237
7881	1	-13.66848	-15.23773	1.569255	0.05205007
7882	0	-13.16443	-14.93699	1.772561	0.04247434
7883	1	-12.96663	-14.91646	1.949833	0.03557446
7884	0	-13.27197	-14.99037	1.718402	0.04483815
7885	1	-12.96569	-14.91796	1.952274	0.03548772
7886	0	-13.01693	-15.12444	2.107501	0.03038532
7887	1	-15.18978	-16.38704	1.197254	0.07550562
7888	0	-13.12098	-15.3005	2.179523	0.02827387
7889	1	-14.32414	-15.71234	1.388197	0.06238121
7890	0	-13.08089	-14.90557	1.82468	0.04031732
7891	1	-13.07247	-14.90323	1.830756	0.0400731
7892	0	-13.22389	-14.96524	1.74135	0.04382089
7893	1	-13.18917	-14.9483	1.759127	0.04304879
7894	0	-13.00011	-15.09058	2.09047	0.03090725
7895	1	-12.99952	-14.89634	1.896823	0.03751114
7896	0	-12.96638	-15.00499	2.038612	0.03255232
7897	1	-13.53399	-15.8666	2.332614	0.02426043
7898	0	-12.98227	-14.90223	1.919957	0.03665333
7899	1	-13.06399	-14.90108	1.837091	0.03982001
7900	0	-13.62188	-15.20629	1.584408	0.0512673
7901	1	-12.9588	-14.96968	2.010881	0.03346769
7902	0	-13.28812	-14.99918	1.711055	0.04516878
7903	1	-13.22749	-14.96706	1.73957	0.04389897
7904	0	-13.01234	-14.89489	1.882551	0.03805034
7905	1	-13.30531	-15.00873	1.703413	0.04551528
7906	0	-13.11863	-14.9182	1.79957	0.04134249
7907	1	-13.62677	-15.20957	1.582797	0.05134992
7908	0	-12.97142	-15.02111	2.049691	0.03219368
7909	1	-13.93191	-15.42242	1.490507	0.05631462
7910	0	-13.36815	-15.04499	1.676831	0.04674141
7911	1	-13.08797	-14.90769	1.819716	0.04051793
7912	0	-13.04929	-14.89797	1.848679	0.03936127
7913	1	-12.99918	-15.08862	2.089436	0.03093922
7914	0	-13.45528	-15.0981	1.642822	0.04835834
7915	1	-13.44763	-15.09333	1.645695	0.04821962
7916	0	-14.0922	-15.53917	1.446969	0.05882061
7917	1	-13.22014	-14.96336	1.743217	0.04373916
7918	0	-13.42578	-15.72674	2.300959	0.02504068
7919	1	-13.01218	-14.8949	1.88272	0.03804389
7920	0	-16.24347	-17.24275	0.9992817	0.09203594
7921	1	-13.09661	-15.26221	2.165599	0.02867031
7922	0	-13.37041	-15.65359	2.283184	0.02548976
7923	1	-14.34944	-15.73148	1.38204	0.06276648
7924	0	-14.0131	-15.48121	1.468112	0.05759002
7925	1	-13.60346	-15.19399	1.590524	0.05095469
7926	0	-14.14333	-16.6111	2.467772	0.02119339
7927	1	-13.63982	-16.00033	2.36051	0.02359301
7928	0	-12.95807	-14.94317	1.9851	0.03434172
7929	1	-13.06973	-14.90251	1.832781	0.03999202
7930	0	-13.03956	-14.8964	1.856839	0.03904139
7931	1	-13.00479	-15.10031	2.095514	0.03075176
7932	0	-13.0256	-14.89501	1.869409	0.03855369
7933	1	-13.5175	-15.13763	1.620131	0.04946822
7934	0	-12.96114	-14.928	1.966866	0.03497365
7935	1	-12.98168	-14.90256	1.920883	0.03661939
7936	0	-12.96114	-14.928	1.966866	0.03497365
7937	1	-15.24277	-16.42935	1.186589	0.07631519
7938	0	-13.5279	-15.14435	1.616448	0.04965072
7939	1	-13.0034	-14.8957	1.892307	0.03768091
7940	0	-12.97625	-15.03474	2.058492	0.03191157
7941	1	-13.1752	-14.94183	1.766626	0.04272716
7942	0	-12.96013	-14.9314	1.97127	0.03481996
7943	1	-13.67475	-15.24199	1.567249	0.05215456
7944	0	-13.14309	-14.92784	1.784757	0.04195947
7945	1	-13.00904	-15.10891	2.09987	0.03061808
7946	0	-13.28925	-14.9998	1.710547	0.04519174
7947	1	-12.96432	-14.99746	2.033145	0.03273077
7948	0	-12.98587	-15.05891	2.073037	0.03145077
7949	1	-13.42601	-15.07994	1.653929	0.04782423
7950	0	-13.23341	-14.97008	1.736666	0.04402666
7951	1	-13.64747	-16.0099	2.362429	0.02354778
7952	0	-14.4681	-15.82183	1.353732	0.06456862
7953	1	-15.80901	-16.8867	1.077697	0.08509464
7954	0	-13.1943	-14.95073	1.756427	0.04316518
7955	1	-14.18525	-15.60811	1.422854	0.0602563
7956	0	-13.34322	-15.03036	1.687142	0.0462619
7957	1	-13.07711	-15.2306	2.153495	0.02901944
7958	0	-13.96134	-15.44364	1.482303	0.0567785
7959	1	-14.56423	-15.89567	1.33144	0.06602414
7960	0	-13.04228	-14.89679	1.854512	0.03913231
7961	1	-15.15613	-16.36021	1.204077	0.07499218
7962	0	-12.9746	-15.03024	2.055638	0.03200277
7963	1	-14.08233	-15.53191	1.449571	0.05866772
7964	0	-13.38229	-15.0534	1.67111	0.04700955
7965	1	-14.98179	-16.22186	1.240065	0.07234135
7966	0	-13.02825	-15.14582	2.117571	0.03008088
7967	1	-13.11673	-15.29391	2.177181	0.02834017
7968	0	-13.39301	-15.05984	1.666826	0.04721137
7969	1	-13.34472	-15.03123	1.686515	0.04629093
7970	0	-14.36646	-15.74438	1.377921	0.0630255
7971	1	-13.26418	-14.98618	1.722006	0.04467683
7972	0	-13.899	-15.3988	1.499804	0.05579345
7973	1	-13.85683	-15.36875	1.51192	0.05512159
7974	0	-13.3676	-15.64985	2.282248	0.02551363
7975	1	-13.50815	-15.13162	1.623466	0.04930349
7976	0	-14.45559	-15.81227	1.356674	0.06437894
7977	1	-13.25876	-15.50162	2.242858	0.02653866
7978	0	-13.18668	-15.39898	2.212298	0.02736221
7979	1	-12.9703	-15.01774	2.047438	0.03226629
7980	0	-14.78984	-17.36156	2.571725	0.01910091
7981	1	-13.52353	-15.14152	1.617994	0.04957403
7982	0	-13.13662	-15.32451	2.187887	0.02803836
7983	1	-13.09214	-15.25504	2.162908	0.02874757
7984	0	-14.31403	-15.7047	1.390669	0.06222717
7985	1	-13.00203	-15.09461	2.092575	0.03084227
7986	0	-13.09335	-14.90938	1.816032	0.0406675
7987	1	-14.73231	-16.02598	1.293676	0.06856516
7988	0	-12.96098	-14.92848	1.967507	0.03495125
7989	1	-14.1375	-15.57263	1.435132	0.05952096
7990	0	-13.30833	-15.01042	1.70209	0.04557555
7991	1	-14.53263	-15.87134	1.338709	0.06554598
7992	0	-13.27295	-14.9909	1.71795	0.04485839
7993	1	-15.13061	-17.74839	2.617783	0.01824111
7994	0	-12.96063	-14.98117	2.020538	0.03314602
7995	1	-14.04394	-15.50374	1.459792	0.05807114
7996	0	-13.02361	-14.89491	1.871291	0.03848122
7997	1	-13.17954	-15.38855	2.209007	0.02745241
7998	0	-13.76024	-16.14968	2.389441	0.02292023
7999	1	-14.28152	-15.68019	1.398675	0.06173096
8000	0	-13.56417	-15.168	1.603829	0.05028125
8001	1	-14.10681	-15.54994	1.443131	0.05904679
8002	0	-13.56886	-15.91096	2.3421	0.02403139
8003	1	-13.25395	-15.49491	2.240954	0.02658926
8004	0	-13.03508	-14.89583	1.860753	0.03888887
8005	1	-14.12339	-15.56219	1.438798	0.05930319
8006	0	-12.95877	-14.96944	2.010671	0.03347469
8007	1	-12.96928	-15.01458	2.045298	0.03233541
8008	0	-15.37611	-16.53625	1.160142	0.0783604
8009	1	-13.17733	-15.3853	2.207972	0.02748084
8010	0	-13.10343	-15.27305	2.169619	0.02855528
8011	1	-13.16248	-14.93613	1.773647	0.04242824
8012	0	-13.09565	-15.26068	2.165029	0.02868665
8013	1	-13.13126	-14.92306	1.791796	0.04166512
8014	0	-13.62864	-15.98633	2.357684	0.02365978
8015	1	-16.23842	-17.2386	1.000172	0.09195408
8016	0	-13.29171	-15.54721	2.255503	0.02620521
8017	1	-13.15667	-14.93359	1.776924	0.04228941
8018	0	-13.34247	-15.02993	1.687457	0.04624736
8019	1	-13.22353	-14.96506	1.741528	0.0438131
8020	0	-13.69953	-15.25892	1.559392	0.05256596
8021	1	-13.77531	-15.31135	1.536039	0.05380798
8022	0	-12.95798	-14.94415	1.98617	0.03430499
8023	1	-12.96049	-14.93008	1.969588	0.03487857
8024	0	-14.03014	-15.49364	1.463504	0.05785597
8025	1	-13.7213	-15.27389	1.552582	0.05292516
8026	0	-13.63564	-15.21553	1.579889	0.05149951
8027	1	-13.30705	-15.0097	1.702652	0.0455499
8028	0	-12.98522	-15.05736	2.07214	0.03147901
8029	1	-13.70762	-15.26447	1.556852	0.05269964
8030	0	-14.29398	-15.68958	1.395597	0.06192129
8031	1	-15.81792	-16.89397	1.076049	0.08523501
8032	0	-12.97823	-14.90469	1.926461	0.0364157
8033	1	-14.00308	-15.47392	1.470835	0.05743339
8034	0	-12.95775	-14.9576	1.999848	0.03383898
8035	1	-13.22067	-14.96362	1.742955	0.04375061
8036	0	-12.96416	-14.92073	1.956571	0.03533556
8037	1	-12.97485	-15.03091	2.05607	0.03198897
8038	0	-13.70251	-15.26096	1.558456	0.0526152
8039	1	-14.94709	-17.54065	2.593565	0.01868827
8040	0	-12.98276	-14.90197	1.919207	0.0366808
8041	1	-13.46248	-15.7746	2.312112	0.02476296
8042	0	-12.95764	-14.95177	1.994132	0.03403296
8043	1	-12.98369	-15.05368	2.069992	0.03154669
8044	0	-13.4989	-15.12569	1.626793	0.04913972
8045	1	-13.56761	-15.17026	1.60265	0.05034054
8046	0	-12.98494	-15.0567	2.071759	0.031491
8047	1	-12.9577	-14.95611	1.998414	0.03388753
8048	0	-12.9616	-14.92664	1.965036	0.0350377
8049	1	-13.09107	-14.90865	1.817588	0.04060425
8050	0	-14.86039	-16.12621	1.265817	0.0705022
8051	1	-12.95764	-14.95169	1.994047	0.03403583
8052	0	-13.01832	-15.1271	2.108783	0.03034641
8053	1	-13.15047	-14.93094	1.780467	0.04213983
8054	0	-13.51085	-15.13335	1.622501	0.04935108
8055	1	-13.00338	-14.89571	1.892326	0.03768021
8056	0	-13.18921	-14.94832	1.759106	0.04304967
8057	1	-15.33155	-16.50047	1.168919	0.07767563
8058	0	-13.29677	-15.55415	2.257382	0.026156
8059	1	-13.57293	-15.91612	2.343188	0.02400526
8060	0	-13.57916	-15.17787	1.59871	0.0505393
8061	1	-13.34362	-15.03059	1.686977	0.04626954
8062	0	-15.35598	-16.52008	1.1641	0.0780509
8063	1	-12.97156	-14.91029	1.938738	0.03597135
8064	0	-14.39064	-16.90137	2.510733	0.02030218
8065	1	-13.16219	-14.936	1.773814	0.04242116
8066	0	-13.08422	-15.24224	2.158024	0.02888831
8067	1	-13.20266	-15.42213	2.219476	0.02716652
8068	0	-12.99407	-14.89759	1.903517	0.03726086
8069	1	-13.04999	-14.8981	1.848109	0.03938369
8070	0	-12.95769	-14.95582	1.998135	0.03389698
8071	1	-13.16399	-15.36561	2.201627	0.02765575
8072	0	-13.01455	-14.89481	1.880267	0.03813735
8073	1	-13.32693	-15.02098	1.69404	0.04594387
8074	0	-12.95817	-14.94214	1.983965	0.0343807
8075	1	-12.96844	-14.91391	1.945474	0.03572986
8076	0	-13.3575	-15.0387	1.6812	0.0465376
8077	1	-12.96633	-15.00484	2.038503	0.03255589
8078	0	-12.96498	-14.91918	1.954196	0.03541957
8079	1	-14.1143	-15.55547	1.441171	0.0591626
8080	0	-14.01945	-15.48584	1.46639	0.05768924
8081	1	-13.54357	-15.15452	1.610956	0.04992415
8082	0	-13.1372	-14.92544	1.788231	0.04181393
8083	1	-13.04086	-15.1687	2.127844	0.02977344
8084	0	-14.66453	-15.97326	1.308731	0.06754067
8085	1	-14.55788	-15.89078	1.332896	0.06592808
8086	0	-13.1677	-14.93844	1.770746	0.04255151
8087	1	-13.0228	-14.89487	1.872071	0.0384512
8088	0	-13.72718	-15.27794	1.55076	0.05302171
8089	1	-14.55739	-15.8904	1.333009	0.06592064
8090	0	-12.99799	-15.08607	2.088084	0.03098109
8091	1	-12.95777	-14.94717	1.9894	0.03419438
8092	0	-13.08495	-14.90677	1.821818	0.04043286
8093	1	-14.9464	-17.53987	2.593472	0.01869001
8094	0	-12.95815	-14.96366	2.00551	0.03364792
8095	1	-12.97067	-15.01886	2.048196	0.03224184
8096	0	-13.40074	-15.0645	1.663769	0.04735594
8097	1	-12.9673	-14.91548	1.948181	0.03563329
8098	0	-13.31134	-15.01212	1.700774	0.04563556
8099	1	-13.85562	-15.36789	1.51227	0.05510228
8100	0	-13.27821	-15.52861	2.250406	0.02633911
8101	1	-13.71307	-15.26822	1.555148	0.05278953
8102	0	-13.23046	-14.96857	1.73811	0.04396309
8103	1	-13.68024	-15.24574	1.565497	0.05224603
8104	0	-13.44798	-15.09354	1.645566	0.04822585
8105	1	-12.9812	-15.04756	2.066362	0.03166141
8106	0	-13.59328	-15.94185	2.348565	0.02387653
8107	1	-12.97969	-15.04376	2.064067	0.03173417
8108	0	-13.06907	-14.90234	1.833272	0.03997239
8109	1	-12.96882	-14.91343	1.944606	0.0357609
8110	0	-13.50811	-15.83348	2.325367	0.02443689
8111	1	-13.87491	-16.28969	2.414785	0.02234665
8112	0	-13.04224	-14.89679	1.854547	0.03913094
8113	1	-12.98773	-15.06327	2.075539	0.0313722
8114	0	-12.99121	-14.89845	1.907237	0.03712251
8115	1	-12.96964	-15.01572	2.046074	0.03231033
8116	0	-14.69889	-15.99996	1.30107	0.06806007
8117	1	-14.72897	-17.29194	2.562972	0.01926883
8118	0	-13.66654	-16.03371	2.367164	0.02343656
8119	1	-13.03093	-15.15076	2.119828	0.03001307
8120	0	-13.51092	-15.83708	2.326162	0.02441746
8121	1	-13.19178	-14.94953	1.757754	0.04310794
8122	0	-13.20825	-14.95747	1.749221	0.04347734
8123	1	-13.22756	-15.45773	2.230177	0.02687735
8124	0	-12.96211	-14.98835	2.026233	0.03295778
8125	1	-13.81249	-16.21372	2.401229	0.02265164
8126	0	-12.96785	-15.00997	2.04212	0.03243835
8127	1	-13.48588	-15.80486	2.318987	0.0245933
8128	0	-13.75716	-15.29871	1.541543	0.05351262
8129	1	-13.32212	-15.5887	2.266582	0.02591647
8130	0	-13.57808	-15.17716	1.599079	0.05052065
8131	1	-13.43411	-15.08493	1.650827	0.04797279
8132	0	-13.04131	-14.89665	1.855336	0.0391001
8133	1	-13.04375	-14.89702	1.85327	0.03918097
8134	0	-15.43165	-16.58093	1.149284	0.07921587
8135	1	-12.97145	-15.02122	2.049767	0.03219122
8136	0	-13.04878	-14.89787	1.8491	0.0393447
8137	1	-14.94531	-17.53863	2.593323	0.01869278
8138	0	-15.80429	-16.88286	1.078571	0.08502029
8139	1	-12.99781	-15.0857	2.087888	0.03098716
8140	0	-13.44664	-15.75399	2.307354	0.02488106
8141	1	-13.19802	-14.95251	1.75449	0.04324886
8142	0	-13.83949	-16.24665	2.40716	0.02251769
8143	1	-13.20466	-15.42502	2.220358	0.02714257
8144	0	-14.13811	-15.57308	1.434975	0.05953033
8145	1	-13.37085	-15.04658	1.675734	0.04679268
8146	0	-12.98654	-14.90018	1.91364	0.0368856
8147	1	-12.98803	-14.89958	1.911541	0.0369631
8148	0	-13.29252	-15.0016	1.709083	0.04525795
8149	1	-13.22637	-14.96649	1.740125	0.04387462
8150	0	-13.38184	-15.05313	1.671291	0.04700105
8151	1	-14.68159	-15.98651	1.304919	0.06779862
8152	0	-13.19961	-14.95327	1.753662	0.04328468
8153	1	-14.64716	-15.95978	1.312626	0.0672781
8154	0	-12.96375	-14.92154	1.957783	0.03529277
8155	1	-13.30365	-15.00779	1.704147	0.04548188
8156	0	-12.99551	-14.89722	1.901709	0.03732832
8157	1	-13.40062	-15.06443	1.663816	0.04735372
8158	0	-13.34083	-15.61398	2.273149	0.02574685
8159	1	-15.2101	-16.40325	1.193154	0.07581581
8160	0	-14.84781	-16.11633	1.268522	0.07031172
8161	1	-13.44611	-15.09238	1.646271	0.04819184
8162	0	-13.84623	-15.36123	1.515001	0.05495199
8163	1	-13.12253	-14.91967	1.797136	0.04144325
8164	0	-14.42198	-15.78661	1.364626	0.06386903
8165	1	-12.99014	-14.8988	1.908665	0.03706954
8166	0	-14.97383	-16.21556	1.241736	0.07222055
8167	1	-14.37099	-15.74782	1.37683	0.06309433
8168	0	-13.71268	-15.26795	1.555269	0.05278317
8169	1	-13.26893	-15.51577	2.246839	0.02643322
8170	0	-12.95765	-14.9512	1.99355	0.03405274
8171	1	-13.03261	-15.15383	2.12122	0.02997132
8172	0	-13.87575	-16.29072	2.414965	0.02234262
8173	1	-12.96564	-14.91804	1.952393	0.03548351
8174	0	-13.44996	-15.75832	2.308358	0.02485609
8175	1	-13.04716	-14.89759	1.85043	0.03929241
8176	0	-12.959	-14.97119	2.012194	0.03342376
8177	1	-13.25224	-15.49251	2.240269	0.02660746
8178	0	-12.99475	-14.89741	1.902664	0.03729268
8179	1	-13.26022	-14.98407	1.723852	0.04459443
8180	0	-13.11112	-14.91544	1.804326	0.04114636
8181	1	-13.95437	-16.38567	2.431304	0.02198053
8182	0	-12.9589	-14.93699	1.978088	0.03458338
8183	1	-13.68491	-15.24892	1.564013	0.0523236
8184	0	-13.10822	-15.2806	2.172384	0.02847645
8185	1	-13.68491	-15.24892	1.564013	0.0523236
8186	0	-13.91058	-16.33287	2.422297	0.0221794
8187	1	-13.47955	-15.11338	1.633832	0.04879504
8188	0	-15.5879	-16.7071	1.1192	0.0816352
8189	1	-14.06314	-15.51781	1.454662	0.05836979
8190	0	-12.97313	-14.90874	1.935608	0.03608412
8191	1	-12.96685	-14.91614	1.949286	0.03559391
8192	0	-14.7457	-16.03643	1.290728	0.06876762
8193	1	-13.64215	-15.21992	1.577761	0.0516092
8194	0	-12.96944	-15.01508	2.045637	0.03232444
8195	1	-13.21755	-14.96206	1.744514	0.04368246
8196	0	-14.29091	-15.68727	1.396353	0.06187446
8197	1	-13.09219	-14.90901	1.816819	0.04063548
8198	0	-14.39789	-15.76826	1.37037	0.06350321
8199	1	-13.58658	-15.18278	1.596196	0.05066648
8200	0	-14.78254	-16.0652	1.282662	0.06932452
8201	1	-13.33876	-15.02778	1.689017	0.04617524
8202	0	-13.61101	-15.19902	1.58801	0.05108297
8203	1	-13.07501	-14.90391	1.8289	0.04014751
8204	0	-13.34576	-15.62062	2.274852	0.02570303
8205	1	-13.04254	-15.17169	2.129148	0.02973464
8206	0	-13.05747	-14.8996	1.842135	0.03961968
8207	1	-13.12968	-15.31391	2.184228	0.02814116
8208	0	-12.95778	-14.95829	2.000502	0.03381682
8209	1	-13.08078	-15.23663	2.155852	0.02895113
8210	0	-12.98224	-14.90225	1.920009	0.03665139
8211	1	-15.17933	-16.3787	1.199369	0.07534608
8212	0	-14.94487	-17.53814	2.593264	0.01869388
8213	1	-13.08801	-15.24839	2.160381	0.02882029
8214	0	-12.97748	-14.9052	1.927723	0.03636977
8215	1	-13.13652	-15.32436	2.187835	0.02803983
8216	0	-14.02045	-15.48657	1.46612	0.05770481
8217	1	-13.54431	-15.15501	1.610697	0.04993709
8218	0	-13.00204	-14.8959	1.893862	0.03762237
8219	1	-13.08461	-15.24288	2.158269	0.02888122
8220	0	-13.48588	-15.11739	1.631517	0.04890813
8221	1	-13.16699	-14.93813	1.771137	0.04253486
8222	0	-14.02854	-16.4746	2.446056	0.02165865
8223	1	-12.97644	-14.90596	1.92952	0.03630448
8224	0	-15.74511	-16.83468	1.089571	0.08409021
8225	1	-13.16476	-15.36675	2.201999	0.02764548
8226	0	-13.0458	-14.89736	1.851558	0.03924808
8227	1	-12.98809	-15.06411	2.076015	0.03135725
8228	0	-12.97766	-14.90508	1.927423	0.03638069
8229	1	-12.97523	-15.03199	2.056751	0.03196718
8230	0	-13.16297	-15.3641	2.201133	0.02766943
8231	1	-13.0734	-14.90347	1.830075	0.04010037
8232	0	-13.0012	-14.89604	1.894842	0.03758551
8233	1	-12.96131	-14.92747	1.96616	0.03499834
8234	0	-12.9795	-14.90385	1.924355	0.03649246
8235	1	-13.68236	-15.24718	1.564823	0.05228127
8236	0	-13.19245	-15.40737	2.214922	0.02729051
8237	1	-13.42793	-15.08112	1.65319	0.04785954
8238	0	-13.03369	-15.1558	2.122109	0.02994469
8239	1	-13.91052	-15.40705	1.496534	0.05597622
8240	0	-13.61268	-15.20013	1.587455	0.0511113
8241	1	-16.45089	-17.414	0.9631081	0.09542617
8242	0	-13.03052	-14.89537	1.864851	0.03872982
8243	1	-14.14146	-15.57557	1.434106	0.05958206
8244	0	-13.02478	-14.89496	1.870178	0.03852405
8245	1	-13.23066	-14.96867	1.738012	0.04396743
8246	0	-14.14751	-15.58005	1.432542	0.05967532
8247	1	-13.07075	-15.22008	2.149328	0.02914062
8248	0	-14.24505	-15.6528	1.407748	0.06117341
8249	1	-13.03416	-15.15665	2.122493	0.0299332
8250	0	-12.96275	-14.99115	2.028393	0.03288669
8251	1	-13.01276	-15.11629	2.103534	0.0305061
8252	0	-14.93123	-16.18194	1.250719	0.07157475
8253	1	-13.02215	-14.89485	1.872701	0.03842697
8254	0	-14.67469	-15.98115	1.306458	0.06769435
8255	1	-13.00708	-14.89527	1.888184	0.0378366
8256	0	-16.68072	-17.60457	0.9238519	0.09924673
8257	1	-13.19042	-14.94889	1.75847	0.04307707
8258	0	-13.15278	-15.3489	2.196123	0.0278084
8259	1	-12.9653	-14.91863	1.95333	0.03545026
8260	0	-14.1133	-15.55473	1.441431	0.05914727
8261	1	-15.85663	-18.55967	2.703044	0.01675031
8262	0	-14.77545	-17.34512	2.569672	0.01914016
8263	1	-13.01096	-14.89496	1.884001	0.03799521
8264	0	-13.98403	-15.46008	1.476045	0.05713497
8265	1	-13.29805	-15.55591	2.257858	0.02614357
8266	0	-13.38413	-15.0545	1.67037	0.04704436
8267	1	-12.9822	-14.90227	1.92007	0.03664917
8268	0	-13.16262	-15.36358	2.200964	0.02767409
8269	1	-13.05061	-15.18585	2.135242	0.029554
8270	0	-13.1629	-14.93631	1.773413	0.04243814
8271	1	-13.89413	-16.31299	2.418855	0.02225588
8272	0	-13.16423	-14.9369	1.772672	0.04246961
8273	1	-13.06491	-14.90131	1.836393	0.03984783
8274	0	-13.02277	-14.89487	1.872105	0.03844988
8275	1	-13.01326	-15.11728	2.104021	0.03049126
8276	0	-12.9946	-14.89745	1.90285	0.03728573
8277	1	-12.97271	-15.0249	2.05219	0.03211331
8278	0	-12.96644	-14.91675	1.95031	0.03555749
8279	1	-13.65866	-15.23107	1.572412	0.051886
8280	0	-14.04527	-15.50471	1.459435	0.05809187
8281	1	-13.51866	-15.84701	2.328344	0.02436425
8282	0	-12.97636	-14.90603	1.929674	0.03629888
8283	1	-13.00588	-14.89539	1.889508	0.03778653
8284	0	-12.99485	-15.0793	2.084446	0.031094
8285	1	-13.34197	-15.61551	2.273543	0.02573669
8286	0	-13.08355	-15.24115	2.157604	0.02890045
8287	1	-13.16142	-14.93567	1.77424	0.04240307
8288	0	-12.99279	-15.07475	2.081961	0.03117136
8289	1	-13.46606	-15.77924	2.313174	0.02473667
8290	0	-13.65998	-15.23197	1.571985	0.05190816
8291	1	-14.35989	-15.7394	1.37951	0.06292548
8292	0	-12.95891	-14.93693	1.978015	0.03458588
8293	1	-13.49793	-15.82039	2.322463	0.02450796
8294	0	-13.16903	-14.93904	1.770008	0.04258291
8295	1	-12.97051	-15.01838	2.047873	0.03225226
8296	0	-13.92563	-15.4179	1.492272	0.05621531
8297	1	-12.98049	-15.04578	2.065288	0.03169546
8298	0	-14.21401	-15.62956	1.415554	0.06069777
8299	1	-13.15996	-15.35963	2.199668	0.02770999
8300	0	-14.22613	-15.63863	1.412496	0.06088366
8301	1	-13.89517	-16.31424	2.419073	0.02225103
8302	0	-12.95773	-14.94806	1.990329	0.0341626
8303	1	-12.96537	-15.0014	2.036028	0.03263656
8304	0	-13.07219	-14.90315	1.830959	0.04006494
8305	1	-12.96537	-15.0014	2.036028	0.03263656
8306	0	-14.25367	-15.65926	1.405595	0.06130525
8307	1	-13.71608	-15.27029	1.55421	0.0528391
8308	0	-12.95778	-14.95826	2.000474	0.03381778
8309	1	-14.27318	-15.67392	1.40074	0.06160365
8310	0	-13.31454	-15.57841	2.263868	0.02598691
8311	1	-13.04802	-15.18134	2.133318	0.02961091
8312	0	-13.23498	-14.97088	1.735898	0.04406048
8313	1	-13.01329	-15.11734	2.104048	0.03049043
8314	0	-12.95776	-14.95787	2.000108	0.03383016
8315	1	-13.25194	-15.49209	2.240149	0.02661066
8316	0	-13.33179	-15.60178	2.269997	0.02582811
8317	1	-13.5688	-15.91089	2.342084	0.02403177
8318	0	-13.35691	-15.03835	1.681447	0.0465261
8319	1	-13.34383	-15.03072	1.686887	0.04627369
8320	0	-14.01783	-15.48466	1.46683	0.05766388
8321	1	-13.09465	-15.25908	2.164427	0.02870394
8322	0	-13.33517	-15.60635	2.27118	0.02579759
8323	1	-12.99909	-15.08842	2.089331	0.03094248
8324	0	-14.90335	-16.15999	1.256635	0.0711525
8325	1	-13.35888	-15.03951	1.680632	0.04656406
8326	0	-13.22792	-15.45825	2.230329	0.02687327
8327	1	-14.20845	-15.62541	1.416959	0.06061253
8328	0	-13.0287	-15.14665	2.117952	0.03006944
8329	1	-15.04476	-16.2717	1.226937	0.0732973
8330	0	-13.27652	-14.99283	1.716314	0.04493185
8331	1	-14.44687	-15.8056	1.35873	0.06424676
8332	0	-13.63716	-15.21655	1.579391	0.05152517
8333	1	-13.05213	-14.8985	1.846377	0.03945196
