Iteration	Posterior	Likelihood	Prior	sigma2
15560	-13.24889	-15.48782	2.238928	0.02664317
15570	-13.14804	-14.92991	1.781867	0.04208089
15580	-14.76886	-16.05451	1.28565	0.0691177
15590	-13.23522	-14.971	1.735783	0.04406554
15600	-13.2719	-15.51989	2.247988	0.02640287
15610	-13.00364	-15.09793	2.094292	0.03078937
15620	-13.91898	-15.41313	1.494142	0.05611025
15630	-14.91707	-16.17079	1.25372	0.07136024
15640	-12.96248	-14.98995	2.02747	0.03291705
15650	-13.06728	-15.21428	2.146999	0.02920857
15660	-13.09395	-15.25796	2.164006	0.02871602
15670	-12.97217	-15.02332	2.051151	0.03214671
15680	-14.33181	-15.71813	1.386326	0.06249801
15690	-12.95764	-14.95166	1.994015	0.03403693
15700	-13.42739	-15.08079	1.653399	0.04784955
15710	-13.94252	-15.43006	1.487538	0.05648208
15720	-13.58158	-15.92706	2.345484	0.02395019
15730	-14.95204	-16.19836	1.246321	0.07189018
15740	-13.6599	-15.23191	1.572011	0.05190683
15750	-13.2912	-15.54651	2.255311	0.02621023
15760	-12.96334	-14.99357	2.030235	0.03282616
15770	-13.72226	-15.27455	1.552283	0.05294097
15780	-13.6501	-16.01318	2.363086	0.02353231
15790	-13.78012	-16.17409	2.393975	0.02281655
15800	-13.05793	-15.19845	2.140528	0.02939819
15810	-13.00156	-14.89598	1.89442	0.03760137
15820	-15.44167	-18.09783	2.65616	0.01755433
15830	-14.16686	-15.59442	1.427559	0.05997343
15840	-13.11734	-14.91772	1.800378	0.04130912
15850	-13.07625	-15.22918	2.152938	0.0290356
15860	-13.44397	-15.09105	1.64708	0.04815286
15870	-13.92887	-15.42023	1.49136	0.05626657
15880	-14.46713	-15.82109	1.353962	0.06455383
15890	-13.72126	-15.27386	1.552595	0.05292447
15900	-12.98288	-14.90191	1.919029	0.03668735
15910	-13.05649	-14.89939	1.842903	0.03958927
15920	-13.77903	-15.31395	1.534915	0.05386851
15930	-13.07185	-15.2219	2.150057	0.02911939
15940	-13.01743	-14.89477	1.877338	0.03824921
15950	-13.00058	-14.89615	1.895565	0.03755836
15960	-13.02725	-14.89511	1.867857	0.03861357
15970	-13.07197	-14.90309	1.83112	0.04005849
15980	-12.96965	-14.91241	1.94276	0.03582696
15990	-14.12104	-15.56045	1.439411	0.05926681
16000	-13.5328	-15.14753	1.614723	0.04973644
16010	-14.12494	-15.56333	1.438395	0.05932706
16020	-13.04864	-14.89785	1.849209	0.03934038
16030	-13.04864	-14.89785	1.849209	0.03934038
16040	-15.2481	-16.43362	1.18552	0.07639681
16050	-14.40913	-15.77682	1.367685	0.06367398
16060	-13.65092	-15.22583	1.574912	0.05175644
16070	-12.97136	-15.02094	2.049581	0.0321972
16080	-12.98111	-14.90288	1.921776	0.0365867
16090	-12.98111	-14.90288	1.921769	0.03658696
16100	-13.96391	-16.39715	2.433236	0.0219381
16110	-13.43654	-15.74082	2.304279	0.02495769
16120	-13.81385	-16.21538	2.40153	0.02264483
16130	-13.82543	-15.34653	1.521094	0.05461817
16140	-13.10592	-14.9136	1.807684	0.04100841
16150	-13.29237	-15.00152	1.709149	0.04525494
16160	-13.20405	-14.95542	1.751372	0.04338394
16170	-14.82245	-16.09644	1.273993	0.06992809
16180	-14.69661	-15.99818	1.301577	0.06802558
16190	-13.01945	-15.12926	2.109817	0.03031503
16200	-13.90998	-15.40667	1.496687	0.05596763
16210	-15.91069	-16.96968	1.058993	0.0867012
16220	-12.95799	-14.96161	2.003623	0.03371145
16230	-14.56927	-15.89956	1.330286	0.06610042
16240	-13.01294	-15.11665	2.10371	0.03050075
16250	-13.03902	-14.89633	1.85731	0.03902299
16260	-13.21354	-14.96008	1.746531	0.04359446
16270	-15.99747	-17.04067	1.043209	0.08808057
16280	-13.12428	-14.92034	1.796056	0.04148804
16290	-15.40234	-16.55734	1.155003	0.07876417
16300	-13.81511	-15.33925	1.524142	0.05445195
16310	-12.95896	-14.97088	2.011925	0.03343275
16320	-13.09039	-15.25224	2.161845	0.02877812
16330	-12.96052	-14.92998	1.969455	0.03488322
16340	-13.40995	-15.07011	1.660151	0.04752755
16350	-12.95792	-14.9449	1.98698	0.03427721
16360	-16.368	-17.34548	0.9774742	0.09406507
16370	-13.34174	-15.0295	1.687766	0.04623307
16380	-12.95798	-14.96159	2.003602	0.03371217
16390	-14.65995	-15.96971	1.309755	0.06747155
16400	-13.0043	-14.89558	1.89128	0.03771965
16410	-13.86672	-16.27976	2.413038	0.02238572
16420	-14.06269	-15.51747	1.454784	0.05836271
16430	-12.95989	-14.97706	2.017165	0.03325802
16440	-13.23822	-14.97255	1.734327	0.04412974
16450	-12.99065	-14.89863	1.907977	0.03709507
16460	-12.96223	-14.92499	1.962756	0.0351177
16470	-13.25451	-14.98105	1.726537	0.04447485
16480	-13.15202	-14.93159	1.779578	0.04217734
16490	-14.70567	-16.00524	1.299566	0.06816256
16500	-12.95907	-14.93604	1.976963	0.03462231
16510	-13.68314	-16.05437	2.371226	0.02334154
16520	-13.09721	-15.26316	2.165956	0.02866007
16530	-15.44294	-16.59003	1.147087	0.07939011
16540	-12.96458	-14.91993	1.955349	0.03537875
16550	-13.91549	-15.41062	1.49513	0.05605487
16560	-13.66268	-15.2338	1.571117	0.05195324
16570	-13.69109	-15.25314	1.562056	0.05242614
16580	-13.16977	-14.93937	1.769601	0.04260025
16590	-13.34882	-15.03362	1.684802	0.04637031
16600	-12.95897	-14.93662	1.97765	0.03459851
16610	-13.71613	-15.27032	1.554192	0.05284004
16620	-13.02661	-14.89507	1.868459	0.03859034
16630	-13.25788	-14.98283	1.724949	0.04454555
16640	-13.12877	-14.92208	1.79331	0.0416021
16650	-13.56111	-15.16599	1.60488	0.05022842
16660	-12.97899	-15.04195	2.062962	0.03176926
16670	-14.2777	-15.67732	1.39962	0.06167268
16680	-13.14116	-14.92705	1.78589	0.04191194
16690	-14.53936	-15.87652	1.337156	0.06564786
16700	-13.763	-15.30277	1.539766	0.0536078
16710	-13.01153	-14.89493	1.883402	0.03801797
16720	-12.95784	-14.94607	1.988236	0.03423421
16730	-12.97511	-15.03165	2.056539	0.03197395
16740	-12.99277	-14.89796	1.905195	0.03719839
16750	-13.0351	-15.15836	2.12326	0.02991024
16760	-13.29513	-15.55191	2.256776	0.02617186
16770	-13.2726	-14.99071	1.71811	0.04485122
16780	-13.4661	-15.77929	2.313186	0.02473638
16790	-13.22293	-15.45115	2.228228	0.02692979
16800	-13.06385	-14.90105	1.837202	0.03981561
16810	-13.06385	-14.90105	1.837202	0.03981561
16820	-13.00287	-14.89578	1.892907	0.03765834
16830	-13.06266	-15.20649	2.143839	0.02930102
16840	-13.09045	-14.90846	1.81801	0.04058713
16850	-13.24504	-14.97608	1.731039	0.04427507
16860	-12.9596	-14.97528	2.015674	0.03330766
16870	-13.45001	-15.09481	1.644799	0.04826283
16880	-12.96428	-14.99733	2.033043	0.03273412
16890	-13.58835	-15.93562	2.34727	0.02390746
16900	-12.96193	-14.92576	1.963832	0.03507991
16910	-13.20162	-14.95424	1.75262	0.04332981
16920	-13.61083	-15.96396	2.353125	0.0237679
16930	-14.4243	-15.78837	1.364076	0.06390421
16940	-12.96704	-15.00725	2.040214	0.03250022
16950	-13.89151	-15.39345	1.501939	0.05567451
16960	-13.03068	-14.89538	1.8647	0.03873565
16970	-13.65554	-15.22896	1.573419	0.05183375
16980	-13.21762	-14.9621	1.744477	0.04368407
16990	-13.83293	-15.35182	1.51889	0.05473872
17000	-12.98735	-14.89985	1.912496	0.03692782
17010	-14.60996	-17.15529	2.545329	0.01961182
17020	-12.95889	-14.93703	1.978138	0.03458163
17030	-12.9577	-14.9562	1.998505	0.03388444
17040	-15.41935	-16.57103	1.15168	0.0790263
17050	-13.77417	-15.31055	1.536384	0.05378944
17060	-13.36643	-15.04397	1.677533	0.04670857
17070	-13.23164	-15.46352	2.231881	0.0268316
17080	-13.77146	-16.16347	2.392008	0.02286148
17090	-13.04621	-14.89743	1.851215	0.03926157
17100	-13.87396	-15.38093	1.506971	0.05539506
17110	-13.01729	-14.89477	1.877478	0.03824385
17120	-12.95943	-14.93427	1.974832	0.03469616
17130	-13.83504	-15.35331	1.518272	0.05477252
17140	-12.9908	-14.89858	1.907774	0.03710259
17150	-13.7213	-15.27388	1.552582	0.05292514
17160	-12.96146	-14.98531	2.023853	0.03303635
17170	-13.15834	-14.93432	1.775976	0.04232953
17180	-13.17327	-14.94095	1.767682	0.04268207
17190	-13.40179	-15.06514	1.663353	0.04737562
17200	-13.09526	-14.91	1.814743	0.04071992
17210	-13.25433	-14.98095	1.726623	0.04447105
17220	-13.12288	-14.9198	1.796923	0.04145207
17230	-13.43137	-15.08324	1.651873	0.04792264
17240	-16.58476	-17.5249	0.9401425	0.09764305
17250	-13.61186	-15.19959	1.587728	0.05109738
17260	-13.08928	-15.25045	2.161165	0.0287977
17270	-13.32001	-15.58584	2.26583	0.02593596
17280	-12.97701	-15.03677	2.059765	0.03187099
17290	-13.71381	-16.0924	2.378596	0.02317016
17300	-13.42191	-15.07742	1.655508	0.04774874
17310	-14.06678	-15.52047	1.453696	0.05842624
17320	-13.46653	-15.10516	1.638632	0.0485614
17330	-12.99599	-15.08177	2.085782	0.0310525
17340	-13.29529	-15.00314	1.707849	0.04531381
17350	-12.9788	-14.9043	1.925505	0.03645053
17360	-13.59208	-15.18642	1.594342	0.05076052
17370	-15.80046	-16.87974	1.07928	0.08496004
17380	-13.14825	-14.93	1.781751	0.04208579
17390	-12.98295	-15.0519	2.068944	0.03157978
17400	-13.03169	-15.15215	2.12046	0.02999411
17410	-13.35435	-15.03686	1.682503	0.04647702
17420	-15.06254	-16.2858	1.223257	0.07356754
17430	-13.33436	-15.60525	2.270897	0.02580488
17440	-12.99411	-15.07768	2.083565	0.03112141
17450	-13.48208	-15.11498	1.632905	0.0488403
17460	-13.02172	-15.1336	2.111873	0.03025276
17470	-13.13124	-14.92305	1.791807	0.04166468
17480	-12.96981	-15.01622	2.046417	0.03229926
17490	-15.09962	-16.31524	1.215621	0.07413146
17500	-13.06436	-14.90117	1.836812	0.03983113
17510	-13.93055	-15.42144	1.490888	0.05629313
17520	-13.80159	-16.2004	2.398804	0.02270663
17530	-14.57504	-15.90401	1.328967	0.06618767
17540	-13.17242	-14.94057	1.768143	0.0426624
17550	-14.62504	-15.94265	1.317609	0.06694372
17560	-14.1936	-16.6705	2.476899	0.02100084
17570	-13.97601	-15.45426	1.478251	0.05700903
17580	-14.19327	-15.61408	1.420812	0.06037946
17590	-13.69875	-16.07375	2.374998	0.02325366
17600	-13.05658	-14.89941	1.842832	0.03959207
17610	-13.97223	-15.45152	1.479293	0.05694969
17620	-13.42369	-15.07851	1.654821	0.04778158
17630	-16.61831	-17.55274	0.9344299	0.09820243
17640	-13.10834	-14.91445	1.806113	0.0410729
17650	-14.9825	-16.22242	1.239916	0.0723521
17660	-13.87074	-15.37863	1.507898	0.05534371
17670	-13.03937	-14.89637	1.857005	0.0390349
17680	-12.99908	-14.89642	1.897344	0.0374916
17690	-13.01872	-14.89478	1.876054	0.03829834
17700	-12.9587	-14.96884	2.010143	0.03349237
17710	-13.0366	-14.89601	1.859413	0.038941
17720	-14.86871	-16.13274	1.264033	0.07062808
17730	-13.43318	-15.73643	2.303247	0.02498347
17740	-13.25121	-14.97931	1.7281	0.0444054
17750	-13.67637	-16.04594	2.369575	0.02338011
17760	-13.40434	-15.69856	2.294222	0.02520994
17770	-14.00434	-15.47483	1.470492	0.0574531
17780	-13.0268	-15.14312	2.116327	0.03011834
17790	-13.36856	-15.04522	1.676667	0.04674905
17800	-12.98684	-15.0612	2.074357	0.03140929
17810	-13.52183	-15.14043	1.618593	0.04954433
17820	-12.99743	-14.89677	1.899334	0.03741708
17830	-13.04958	-15.18406	2.134478	0.02957657
17840	-12.98808	-14.89956	1.911474	0.03696557
17850	-13.04117	-14.89663	1.855462	0.03909516
17860	-13.13039	-14.92272	1.792321	0.04164327
17870	-13.6214	-15.20597	1.584567	0.05125911
17880	-15.70871	-16.80508	1.096377	0.0835198
17890	-13.2092	-15.43154	2.222342	0.02708876
17900	-14.832	-16.10393	1.271928	0.07007264
17910	-13.42466	-15.07911	1.654449	0.04779934
17920	-13.2505	-15.49007	2.239573	0.02662599
17930	-14.01882	-15.48538	1.466561	0.05767941
17940	-13.64191	-15.21975	1.577839	0.05160517
17950	-13.05528	-15.19392	2.138639	0.02945376
17960	-12.97081	-14.91109	1.940277	0.03591602
17970	-12.95861	-14.93879	1.980181	0.03451108
17980	-13.13633	-14.92508	1.788751	0.04179222
17990	-17.16087	-19.9886	2.827726	0.0147868
18000	-13.98563	-16.42323	2.437596	0.02184266
18010	-13.05243	-15.189	2.136574	0.02951466
18020	-12.96085	-14.98229	2.021444	0.033116
18030	-13.25116	-14.97928	1.728124	0.04440432
18040	-13.81477	-15.33901	1.524244	0.05444642
18050	-14.05486	-15.51173	1.456871	0.05824102
18060	-13.37845	-15.0511	1.672657	0.0469369
18070	-13.53256	-15.86477	2.332217	0.02427006
18080	-14.79198	-16.07259	1.280604	0.06946734
18090	-13.73154	-15.28095	1.54941	0.05309331
18100	-13.99686	-15.46939	1.472533	0.05733593
18110	-13.03455	-14.89577	1.861226	0.03887049
18120	-12.96204	-14.92548	1.963447	0.03509343
18130	-14.20116	-15.61997	1.418806	0.06050067
18140	-12.96111	-14.92807	1.966956	0.03497052
18150	-12.96779	-14.91478	1.946989	0.03567579
18160	-13.03451	-15.15729	2.122778	0.02992466
18170	-13.07639	-15.22943	2.153035	0.02903279
18180	-12.96109	-14.92815	1.967058	0.03496693
18190	-13.42151	-15.07717	1.655663	0.04774134
18200	-13.57095	-15.17246	1.601509	0.05039802
18210	-13.46117	-15.10179	1.640625	0.04846473
18220	-16.49883	-17.45368	0.9548507	0.0962174
18230	-15.05768	-16.28194	1.224263	0.07349361
18240	-14.00187	-16.44269	2.440821	0.02177234
18250	-14.95194	-17.54616	2.594222	0.018676
18260	-13.12182	-14.9194	1.797579	0.04142489
18270	-14.60732	-15.92894	1.321617	0.06667589
18280	-16.06987	-17.10003	1.030157	0.08923771
18290	-13.02443	-15.13869	2.114268	0.0301804
18300	-12.96023	-14.97898	2.018749	0.03320537
18310	-13.44683	-15.75425	2.307413	0.02487959
18320	-13.04632	-14.89744	1.851121	0.03926524
18330	-13.37485	-15.04896	1.674108	0.04686881
18340	-12.98691	-14.90003	1.913122	0.0369047
18350	-12.96256	-14.92418	1.961616	0.03515776
18360	-13.09846	-15.26516	2.166701	0.02863873
18370	-14.10673	-16.56772	2.460985	0.02133771
18380	-14.54029	-15.87723	1.336943	0.06566184
18390	-13.12309	-15.30377	2.180677	0.02824125
18400	-13.14067	-15.33066	2.189986	0.02797957
18410	-13.66708	-15.23678	1.569704	0.05202669
18420	-12.96082	-14.98216	2.021335	0.03311962
18430	-13.26922	-14.98889	1.719668	0.04478139
18440	-13.57053	-15.91308	2.342547	0.02402065
18450	-13.82863	-15.34879	1.520153	0.05466959
18460	-12.99769	-14.89671	1.899018	0.0374289
18470	-13.35532	-15.03742	1.682103	0.04649561
18480	-12.98751	-15.06276	2.075247	0.03138134
18490	-13.71834	-15.27185	1.553504	0.05287641
18500	-13.15304	-14.93203	1.778994	0.04220195
18510	-12.97515	-15.03175	2.0566	0.03197202
18520	-13.20333	-14.95507	1.751739	0.04336802
18530	-13.02876	-15.14677	2.118006	0.03006779
18540	-15.48963	-16.62767	1.138044	0.0801113
18550	-14.46333	-16.98586	2.522524	0.0200642
18560	-13.04151	-15.16986	2.128352	0.02975832
18570	-13.47099	-15.10797	1.63698	0.04864166
18580	-16.36835	-17.34576	0.9774136	0.09407076
18590	-15.02534	-16.25631	1.23097	0.0730023
18600	-12.96909	-14.91309	1.944003	0.03578248
18610	-13.13687	-15.32489	2.188016	0.02803475
18620	-14.30767	-16.80451	2.496839	0.02058622
18630	-13.29231	-15.00149	1.709178	0.04525363
18640	-12.97855	-14.90447	1.925912	0.0364357
18650	-15.45559	-16.60022	1.144631	0.07958534
18660	-12.99585	-14.89713	1.901287	0.03734406
18670	-13.82643	-15.34723	1.5208	0.05463424
18680	-13.66203	-15.23336	1.571324	0.05194245
18690	-13.33411	-15.60492	2.270811	0.0258071
18700	-13.30342	-15.00766	1.704248	0.04547729
18710	-13.44886	-15.09409	1.645232	0.04824192
18720	-13.82646	-16.23077	2.40431	0.02258196
18730	-12.96705	-15.00731	2.040258	0.03249879
18740	-12.96705	-15.00731	2.040258	0.03249879
18750	-13.12543	-14.92078	1.795347	0.04151745
18760	-14.20148	-15.62021	1.418725	0.0605056
18770	-12.9582	-14.94191	1.983712	0.03438942
18780	-12.96186	-14.92594	1.96408	0.03507123
18790	-13.1254	-14.92077	1.795369	0.04151653
18800	-13.00941	-14.89507	1.885652	0.03793254
18810	-13.15929	-14.93473	1.775442	0.04235213
18820	-12.9723	-14.90955	1.937248	0.03602499
18830	-14.6175	-15.93681	1.319312	0.06682977
18840	-13.5968	-15.18956	1.592755	0.05084114
18850	-13.2164	-14.96149	1.745093	0.04365721
18860	-13.004	-15.09868	2.094681	0.03077739
18870	-13.09981	-15.26731	2.167498	0.0286159
18880	-13.93634	-16.36396	2.427624	0.02206157
18890	-13.36142	-15.04101	1.679588	0.04661272
18900	-12.99858	-15.08734	2.088759	0.03096019
18910	-13.05461	-15.19277	2.138158	0.02946795
18920	-13.02081	-14.89481	1.873999	0.03837714
18930	-13.04618	-14.89742	1.851243	0.03926045
18940	-15.64205	-16.75098	1.108924	0.08247843
18950	-13.05615	-14.89932	1.843174	0.03957853
18960	-13.24288	-14.97496	1.732075	0.04422923
18970	-12.96873	-14.91354	1.944808	0.03575367
18980	-13.17641	-15.38395	2.207543	0.02749262
18990	-12.96412	-14.9208	1.956686	0.03533149
19000	-13.61788	-15.20361	1.58573	0.05119953
19010	-13.04359	-15.17354	2.129955	0.02971066
19020	-13.20975	-15.43233	2.222582	0.02708225
19030	-13.42225	-15.07763	1.655378	0.04775494
19040	-13.01185	-15.11451	2.102654	0.03053296
19050	-13.17948	-14.94379	1.764308	0.04282631
19060	-13.61098	-15.96415	2.353165	0.02376695
19070	-13.16632	-14.93783	1.771511	0.04251897
19080	-13.02577	-14.89502	1.869247	0.03855995
19090	-13.0836	-15.24124	2.157637	0.02889948
19100	-12.9807	-14.90312	1.922419	0.03656318
19110	-13.16685	-14.93807	1.771212	0.04253165
19120	-13.22388	-14.96524	1.741355	0.04382067
19130	-13.01239	-15.11558	2.103183	0.03051681
19140	-13.62319	-15.97949	2.356296	0.02369266
19150	-13.15459	-14.9327	1.778106	0.04223944
19160	-12.97458	-14.90746	1.932874	0.03618291
19170	-15.58251	-16.70274	1.120227	0.08155147
19180	-13.03167	-15.15212	2.120448	0.02999447
19190	-13.2298	-14.96823	1.738433	0.04394889
19200	-13.11296	-14.91611	1.803147	0.0411949
19210	-14.20747	-15.62468	1.417207	0.0605975
19220	-13.36525	-15.04327	1.678018	0.04668591
19230	-13.42757	-15.0809	1.65333	0.04785288
19240	-12.96227	-14.98906	2.026789	0.03293949
19250	-13.77017	-15.30777	1.537591	0.05372454
19260	-13.14986	-15.34453	2.194666	0.02784893
19270	-13.33178	-15.60178	2.269996	0.02582815
19280	-13.11028	-15.28383	2.173556	0.02844308
19290	-13.0358	-14.89592	1.860113	0.03891377
19300	-12.95769	-14.95573	1.998046	0.03389999
19310	-13.08737	-15.24736	2.159986	0.02883168
19320	-13.07145	-15.22124	2.149791	0.02912711
19330	-13.0931	-14.9093	1.816199	0.04066068
19340	-13.31776	-15.01575	1.697987	0.04576289
19350	-14.89218	-16.15119	1.259016	0.0709833
19360	-14.11994	-15.55964	1.439698	0.05924983
19370	-12.95768	-14.95536	1.997681	0.03391239
19380	-13.54164	-15.15327	1.611629	0.04989055
19390	-14.02088	-15.48689	1.466003	0.0577116
19400	-12.97533	-14.90684	1.93151	0.03623229
19410	-13.44141	-15.08946	1.648047	0.04810634
19420	-13.05143	-15.18728	2.135845	0.02953619
19430	-13.9531	-15.43769	1.484589	0.05664888
19440	-13.52427	-15.142	1.61773	0.04958711
19450	-12.95769	-14.95593	1.998234	0.03389362
19460	-13.16904	-14.93904	1.770003	0.04258311
19470	-13.07418	-14.90368	1.829504	0.04012328
19480	-12.95772	-14.95689	1.999168	0.03386198
19490	-13.57266	-15.17358	1.600924	0.05042751
19500	-13.0381	-14.8962	1.858107	0.0389919
19510	-14.98256	-16.22246	1.239904	0.07235302
19520	-13.24374	-15.48059	2.236848	0.02669865
19530	-13.5949	-15.18829	1.593393	0.05080873
19540	-15.6179	-16.7314	1.113498	0.08210201
19550	-13.13694	-14.92533	1.788386	0.04180746
19560	-13.88027	-16.29619	2.415924	0.0223212
19570	-13.62124	-15.97704	2.355798	0.02370445
19580	-14.36868	-15.74607	1.377385	0.06305931
19590	-13.13869	-14.92604	1.787352	0.04185074
19600	-15.04386	-17.65036	2.606495	0.01844818
19610	-13.71583	-15.27011	1.554287	0.05283502
19620	-15.19643	-16.39234	1.195911	0.07560707
19630	-14.06102	-15.51625	1.455229	0.05833674
19640	-13.04415	-14.89709	1.852938	0.03919399
19650	-13.6042	-15.19448	1.590277	0.05096727
19660	-13.86878	-16.28226	2.413477	0.02237588
19670	-13.14017	-14.92664	1.786476	0.04188741
19680	-13.04252	-15.17166	2.129136	0.02973499
19690	-13.05641	-15.19586	2.139449	0.02942992
19700	-13.64274	-15.22031	1.577571	0.05161902
19710	-12.95783	-14.95915	2.001326	0.03378897
19720	-16.21971	-17.22318	1.003475	0.09165085
19730	-13.07677	-15.23004	2.153276	0.02902579
19740	-12.95774	-14.94782	1.990078	0.03417119
19750	-13.43072	-15.08284	1.652123	0.04791065
19760	-15.26783	-16.4494	1.181576	0.0766987
19770	-13.02787	-14.89515	1.867287	0.03863559
19780	-15.39414	-16.55075	1.156607	0.07863788
19790	-13.4892	-15.11951	1.630306	0.04896739
19800	-14.00807	-16.45011	2.442045	0.02174571
19810	-12.96299	-14.99213	2.029142	0.03286208
19820	-15.86016	-16.92842	1.068259	0.08590157
19830	-12.97223	-14.90961	1.937383	0.03602014
19840	-13.06131	-15.20422	2.142907	0.02932832
19850	-12.96372	-14.92161	1.957893	0.03528888
19860	-13.08748	-14.90754	1.820056	0.04050418
19870	-13.32362	-15.01908	1.69546	0.04587872
19880	-13.00083	-14.8961	1.895274	0.0375693
19890	-13.76861	-15.30668	1.538064	0.05369911
19900	-13.10781	-14.91426	1.806454	0.04105886
19910	-14.09475	-15.54105	1.446297	0.05886013
19920	-13.11211	-14.9158	1.803691	0.04117248
19930	-12.96865	-14.91364	1.944995	0.03574698
19940	-13.32537	-15.02008	1.694709	0.04591318
19950	-14.14099	-15.57522	1.434228	0.05957484
19960	-12.96141	-14.98508	2.023671	0.03304234
19970	-12.98153	-15.04838	2.066852	0.0316459
19980	-14.78078	-16.06382	1.283046	0.06929796
19990	-14.61643	-15.93599	1.319554	0.06681362
20000	-13.05539	-15.19412	2.138722	0.02945134
20010	-15.68384	-16.78489	1.101045	0.08313084
20020	-13.03951	-15.1663	2.126787	0.02980494
20030	-12.96995	-15.01667	2.046722	0.0322894
20040	-13.16924	-15.37339	2.204152	0.02758601
20050	-15.26513	-16.44724	1.182115	0.07665737
20060	-13.02251	-14.89486	1.872348	0.03844056
